# r=8.000000e+02
# M=2.700298e+00
# u/M:0 Reh/M:1 Imh/M:2 Redh:3 Imdh:4 Momega:5 A/M:6 phi:7 t:8
1.081704e+03 -9.012650e-02 7.858515e-02 -3.557454e-03 -4.118723e-03 4.619549e-02 1.195760e-01 5.412417e+01 3.750600e+03
1.082400e+03 -8.760317e-02 8.142293e-02 -3.687269e-03 -4.001707e-03 4.577295e-02 1.195994e-01 5.415593e+01 3.752480e+03
1.083096e+03 -8.499038e-02 8.417768e-02 -3.813436e-03 -3.880471e-03 4.540403e-02 1.196213e-01 5.418767e+01 3.754360e+03
1.083793e+03 -8.229073e-02 8.684653e-02 -3.935820e-03 -3.755190e-03 4.510614e-02 1.196415e-01 5.421940e+01 3.756240e+03
1.084489e+03 -7.950691e-02 8.942671e-02 -4.054289e-03 -3.626040e-03 4.489072e-02 1.196599e-01 5.425113e+01 3.758120e+03
1.085185e+03 -7.664168e-02 9.191557e-02 -4.168710e-03 -3.493193e-03 4.476250e-02 1.196763e-01 5.428284e+01 3.760000e+03
1.085881e+03 -7.369793e-02 9.431059e-02 -4.278953e-03 -3.356821e-03 4.471930e-02 1.196907e-01 5.431455e+01 3.761880e+03
1.086577e+03 -7.067859e-02 9.660936e-02 -4.384890e-03 -3.217089e-03 4.475227e-02 1.197031e-01 5.434626e+01 3.763760e+03
1.087274e+03 -6.758674e-02 9.880960e-02 -4.486393e-03 -3.074162e-03 4.484687e-02 1.197134e-01 5.437796e+01 3.765640e+03
1.087970e+03 -6.442549e-02 1.009091e-01 -4.583342e-03 -2.928199e-03 4.498432e-02 1.197217e-01 5.440966e+01 3.767520e+03
1.088666e+03 -6.119807e-02 1.029059e-01 -4.675617e-03 -2.779356e-03 4.514358e-02 1.197281e-01 5.444136e+01 3.769400e+03
1.089362e+03 -5.790777e-02 1.047978e-01 -4.763108e-03 -2.627791e-03 4.530345e-02 1.197326e-01 5.447306e+01 3.771280e+03
1.090059e+03 -5.455798e-02 1.065832e-01 -4.845711e-03 -2.473660e-03 4.544480e-02 1.197354e-01 5.450476e+01 3.773160e+03
1.090755e+03 -5.115213e-02 1.082603e-01 -4.923333e-03 -2.317121e-03 4.555241e-02 1.197365e-01 5.453647e+01 3.775040e+03
1.091451e+03 -4.769373e-02 1.098274e-01 -4.995889e-03 -2.158336e-03 4.561652e-02 1.197362e-01 5.456818e+01 3.776920e+03
1.092147e+03 -4.418634e-02 1.112830e-01 -5.063305e-03 -1.997471e-03 4.563363e-02 1.197345e-01 5.459990e+01 3.778800e+03
1.092843e+03 -4.063356e-02 1.126258e-01 -5.125520e-03 -1.834694e-03 4.560647e-02 1.197316e-01 5.463162e+01 3.780680e+03
1.093540e+03 -3.703906e-02 1.138544e-01 -5.182481e-03 -1.670181e-03 4.554313e-02 1.197277e-01 5.466335e+01 3.782560e+03
1.094236e+03 -3.340649e-02 1.149677e-01 -5.234145e-03 -1.504110e-03 4.545552e-02 1.197229e-01 5.469509e+01 3.784440e+03
1.094932e+03 -2.973958e-02 1.159647e-01 -5.280479e-03 -1.336663e-03 4.535741e-02 1.197174e-01 5.472683e+01 3.786320e+03
1.095628e+03 -2.604206e-02 1.168444e-01 -5.321457e-03 -1.168022e-03 4.526243e-02 1.197113e-01 5.475858e+01 3.788200e+03
1.096325e+03 -2.231766e-02 1.176061e-01 -5.357058e-03 -9.983717e-04 4.518225e-02 1.197049e-01 5.479034e+01 3.790080e+03
1.097021e+03 -1.857014e-02 1.182492e-01 -5.387268e-03 -8.278934e-04 4.512534e-02 1.196984e-01 5.482210e+01 3.791960e+03
1.097717e+03 -1.480328e-02 1.187731e-01 -5.412075e-03 -6.567664e-04 4.509618e-02 1.196920e-01 5.485388e+01 3.793840e+03
1.098413e+03 -1.102084e-02 1.191774e-01 -5.431472e-03 -4.851650e-04 4.509504e-02 1.196859e-01 5.488566e+01 3.795720e+03
1.099109e+03 -7.226603e-03 1.194618e-01 -5.445454e-03 -3.132585e-04 4.511839e-02 1.196802e-01 5.491745e+01 3.797600e+03
1.099806e+03 -3.424349e-03 1.196263e-01 -5.454018e-03 -1.412093e-04 4.515981e-02 1.196753e-01 5.494925e+01 3.799480e+03
1.100502e+03 3.821421e-04 1.196707e-01 -5.457164e-03 3.082641e-05 4.521125e-02 1.196713e-01 5.498106e+01 3.801360e+03
1.101198e+03 4.189089e-03 1.195951e-01 -5.454896e-03 2.026995e-04 4.526443e-02 1.196685e-01 5.501288e+01 3.803240e+03
1.101894e+03 7.992715e-03 1.193997e-01 -5.447219e-03 3.742662e-04 4.531211e-02 1.196669e-01 5.504471e+01 3.805120e+03
1.102591e+03 1.178925e-02 1.190847e-01 -5.434143e-03 5.453882e-04 4.534905e-02 1.196668e-01 5.507655e+01 3.807000e+03
1.103287e+03 1.557492e-02 1.186504e-01 -5.415679e-03 7.159300e-04 4.537250e-02 1.196683e-01 5.510839e+01 3.808880e+03
1.103983e+03 1.934598e-02 1.180974e-01 -5.391844e-03 8.857591e-04 4.538220e-02 1.196714e-01 5.514024e+01 3.810760e+03
1.104679e+03 2.309869e-02 1.174261e-01 -5.362656e-03 1.054743e-03 4.537994e-02 1.196764e-01 5.517210e+01 3.812640e+03
1.105375e+03 2.682931e-02 1.166372e-01 -5.328137e-03 1.222749e-03 4.536878e-02 1.196831e-01 5.520396e+01 3.814520e+03
1.106072e+03 3.053413e-02 1.157314e-01 -5.288315e-03 1.389642e-03 4.535215e-02 1.196917e-01 5.523583e+01 3.816400e+03
1.106768e+03 3.420946e-02 1.147096e-01 -5.243217e-03 1.555286e-03 4.533300e-02 1.197021e-01 5.526770e+01 3.818280e+03
1.107464e+03 3.785162e-02 1.135726e-01 -5.192877e-03 1.719542e-03 4.531331e-02 1.197142e-01 5.529958e+01 3.820160e+03
1.108160e+03 4.145699e-02 1.123215e-01 -5.137333e-03 1.882268e-03 4.529392e-02 1.197280e-01 5.533145e+01 3.822040e+03
1.108856e+03 4.502192e-02 1.109574e-01 -5.076623e-03 2.043323e-03 4.527474e-02 1.197435e-01 5.536333e+01 3.823920e+03
1.109553e+03 4.854283e-02 1.094814e-01 -5.010794e-03 2.202561e-03 4.525505e-02 1.197605e-01 5.539521e+01 3.825800e+03
1.110249e+03 5.201616e-02 1.078950e-01 -4.939893e-03 2.359839e-03 4.523387e-02 1.197790e-01 5.542710e+01 3.827680e+03
1.110945e+03 5.543840e-02 1.061995e-01 -4.863973e-03 2.515012e-03 4.521030e-02 1.197988e-01 5.545898e+01 3.829560e+03
1.111641e+03 5.880605e-02 1.043964e-01 -4.783090e-03 2.667936e-03 4.518379e-02 1.198197e-01 5.549087e+01 3.831440e+03
1.112338e+03 6.211567e-02 1.024874e-01 -4.697307e-03 2.818468e-03 4.515445e-02 1.198416e-01 5.552275e+01 3.833320e+03
1.113034e+03 6.536387e-02 1.004741e-01 -4.606689e-03 2.966465e-03 4.512328e-02 1.198644e-01 5.555464e+01 3.835200e+03
1.113730e+03 6.854728e-02 9.835845e-02 -4.511306e-03 3.111784e-03 4.509201e-02 1.198879e-01 5.558652e+01 3.837080e+03
1.114426e+03 7.166262e-02 9.614229e-02 -4.411234e-03 3.254284e-03 4.506291e-02 1.199119e-01 5.561841e+01 3.838960e+03
1.115122e+03 7.470663e-02 9.382764e-02 -4.306554e-03 3.393824e-03 4.503834e-02 1.199363e-01 5.565030e+01 3.840840e+03
1.115819e+03 7.767612e-02 9.141662e-02 -4.197350e-03 3.530260e-03 4.502047e-02 1.199607e-01 5.568219e+01 3.842720e+03
1.116515e+03 8.056797e-02 8.891145e-02 -4.083713e-03 3.663452e-03 4.501116e-02 1.199852e-01 5.571408e+01 3.844600e+03
1.117211e+03 8.337911e-02 8.631443e-02 -3.965740e-03 3.793256e-03 4.501189e-02 1.200094e-01 5.574597e+01 3.846480e+03
1.117907e+03 8.610656e-02 8.362797e-02 -3.843532e-03 3.919531e-03 4.502368e-02 1.200332e-01 5.577787e+01 3.848360e+03
1.118604e+03 8.874739e-02 8.085459e-02 -3.717198e-03 4.042133e-03 4.504690e-02 1.200565e-01 5.580977e+01 3.850240e+03
1.119300e+03 9.129875e-02 7.799689e-02 -3.586852e-03 4.160922e-03 4.508131e-02 1.200790e-01 5.584168e+01 3.852120e+03
1.119996e+03 9.375789e-02 7.505758e-02 -3.452612e-03 4.275756e-03 4.512616e-02 1.201007e-01 5.587359e+01 3.854000e+03
1.120692e+03 9.612214e-02 7.203948e-02 -3.314606e-03 4.386495e-03 4.518057e-02 1.201214e-01 5.590551e+01 3.855880e+03
1.121388e+03 9.838890e-02 6.894548e-02 -3.172965e-03 4.493003e-03 4.524374e-02 1.201410e-01 5.593744e+01 3.857760e+03
1.122085e+03 1.005557e-01 6.577858e-02 -3.027828e-03 4.595144e-03 4.531495e-02 1.201593e-01 5.596938e+01 3.859640e+03
1.122781e+03 1.026201e-01 6.254188e-02 -2.879340e-03 4.692788e-03 4.539362e-02 1.201764e-01 5.600133e+01 3.861520e+03
1.123477e+03 1.045799e-01 5.923855e-02 -2.727652e-03 4.785805e-03 4.547937e-02 1.201922e-01 5.603329e+01 3.863400e+03
1.124173e+03 1.064328e-01 5.587186e-02 -2.572920e-03 4.874071e-03 4.557232e-02 1.202065e-01 5.606526e+01 3.865280e+03
1.124870e+03 1.081768e-01 5.244517e-02 -2.415305e-03 4.957468e-03 4.567317e-02 1.202195e-01 5.609725e+01 3.867160e+03
1.125566e+03 1.098100e-01 4.896193e-02 -2.254975e-03 5.035880e-03 4.578306e-02 1.202310e-01 5.612925e+01 3.869040e+03
1.126262e+03 1.113304e-01 4.542563e-02 -2.092102e-03 5.109198e-03 4.590308e-02 1.202412e-01 5.616126e+01 3.870920e+03
1.126958e+03 1.127364e-01 4.183988e-02 -1.926863e-03 5.177317e-03 4.603392e-02 1.202501e-01 5.619329e+01 3.872800e+03
1.127654e+03 1.140265e-01 3.820833e-02 -1.759438e-03 5.240138e-03 4.617560e-02 1.202577e-01 5.622534e+01 3.874680e+03
1.128351e+03 1.151990e-01 3.453471e-02 -1.590011e-03 5.297568e-03 4.632743e-02 1.202641e-01 5.625741e+01 3.876560e+03
1.129047e+03 1.162527e-01 3.082282e-02 -1.418769e-03 5.349518e-03 4.648799e-02 1.202695e-01 5.628949e+01 3.878440e+03
1.129743e+03 1.171865e-01 2.707651e-02 -1.245903e-03 5.395907e-03 4.665508e-02 1.202739e-01 5.632160e+01 3.880320e+03
1.130439e+03 1.179991e-01 2.329967e-02 -1.071605e-03 5.436661e-03 4.682577e-02 1.202774e-01 5.635372e+01 3.882200e+03
1.131136e+03 1.186897e-01 1.949628e-02 -8.960694e-04 5.471711e-03 4.699645e-02 1.202803e-01 5.638586e+01 3.884080e+03
1.131832e+03 1.192575e-01 1.567032e-02 -7.194930e-04 5.500998e-03 4.716315e-02 1.202827e-01 5.641802e+01 3.885960e+03
1.132528e+03 1.197019e-01 1.182584e-02 -5.420725e-04 5.524468e-03 4.732178e-02 1.202846e-01 5.645019e+01 3.887840e+03
1.133224e+03 1.200222e-01 7.966911e-03 -3.640059e-04 5.542078e-03 4.746843e-02 1.202863e-01 5.648239e+01 3.889720e+03
1.133920e+03 1.202181e-01 4.097634e-03 -1.854913e-04 5.553791e-03 4.759974e-02 1.202880e-01 5.651460e+01 3.891600e+03
1.134617e+03 1.202895e-01 2.221340e-04 -6.726858e-06 5.559581e-03 4.771303e-02 1.202897e-01 5.654682e+01 3.893480e+03
1.135313e+03 1.202360e-01 -3.655451e-03 1.720897e-04 5.559431e-03 4.780648e-02 1.202916e-01 5.657906e+01 3.895360e+03
1.136009e+03 1.200579e-01 -7.530972e-03 3.507610e-04 5.553332e-03 4.787916e-02 1.202939e-01 5.661131e+01 3.897240e+03
1.136705e+03 1.197552e-01 -1.140028e-02 5.290907e-04 5.541283e-03 4.793091e-02 1.202966e-01 5.664358e+01 3.899120e+03
1.137401e+03 1.193283e-01 -1.525922e-02 7.068831e-04 5.523294e-03 4.796217e-02 1.203000e-01 5.667585e+01 3.901000e+03
1.138098e+03 1.187776e-01 -1.910366e-02 8.839443e-04 5.499384e-03 4.797374e-02 1.203040e-01 5.670814e+01 3.902880e+03
1.138794e+03 1.181036e-01 -2.292948e-02 1.060081e-03 5.469579e-03 4.796665e-02 1.203089e-01 5.674043e+01 3.904760e+03
1.139490e+03 1.173072e-01 -2.673257e-02 1.235103e-03 5.433912e-03 4.794192e-02 1.203146e-01 5.677273e+01 3.906640e+03
1.140186e+03 1.163890e-01 -3.050886e-02 1.408821e-03 5.392429e-03 4.790057e-02 1.203212e-01 5.680503e+01 3.908520e+03
1.140883e+03 1.153502e-01 -3.425430e-02 1.581048e-03 5.345179e-03 4.784354e-02 1.203288e-01 5.683733e+01 3.910400e+03
1.141579e+03 1.141917e-01 -3.796490e-02 1.751600e-03 5.292220e-03 4.777168e-02 1.203374e-01 5.686964e+01 3.912280e+03
1.142275e+03 1.129149e-01 -4.163668e-02 1.920296e-03 5.233619e-03 4.768583e-02 1.203470e-01 5.690194e+01 3.914160e+03
1.142971e+03 1.115211e-01 -4.526575e-02 2.086957e-03 5.169449e-03 4.758689e-02 1.203575e-01 5.693424e+01 3.916040e+03
1.143667e+03 1.100117e-01 -4.884824e-02 2.251410e-03 5.099789e-03 4.747580e-02 1.203691e-01 5.696654e+01 3.917920e+03
1.144364e+03 1.083884e-01 -5.238034e-02 2.413483e-03 5.024726e-03 4.735358e-02 1.203816e-01 5.699884e+01 3.919800e+03
1.145060e+03 1.066528e-01 -5.585833e-02 2.573009e-03 4.944352e-03 4.722119e-02 1.203951e-01 5.703113e+01 3.921680e+03
1.145756e+03 1.048068e-01 -5.927852e-02 2.729826e-03 4.858767e-03 4.707941e-02 1.204094e-01 5.706341e+01 3.923560e+03
1.146452e+03 1.028524e-01 -6.263732e-02 2.883778e-03 4.768073e-03 4.692887e-02 1.204245e-01 5.709568e+01 3.925440e+03
1.147149e+03 1.007916e-01 -6.593120e-02 3.034712e-03 4.672380e-03 4.677016e-02 1.204403e-01 5.712794e+01 3.927320e+03
1.147845e+03 9.862658e-02 -6.915670e-02 3.182480e-03 4.571803e-03 4.660407e-02 1.204568e-01 5.716020e+01 3.929200e+03
1.148541e+03 9.635953e-02 -7.231047e-02 3.326943e-03 4.466458e-03 4.643167e-02 1.204739e-01 5.719244e+01 3.931080e+03
1.149237e+03 9.399284e-02 -7.538921e-02 3.467962e-03 4.356467e-03 4.625444e-02 1.204914e-01 5.722467e+01 3.932960e+03
1.149933e+03 9.152896e-02 -7.838972e-02 3.605408e-03 4.241958e-03 4.607420e-02 1.205093e-01 5.725689e+01 3.934840e+03
1.150630e+03 8.897042e-02 -8.130890e-02 3.739154e-03 4.123058e-03 4.589302e-02 1.205275e-01 5.728910e+01 3.936720e+03
1.151326e+03 8.631985e-02 -8.414373e-02 3.869080e-03 3.999900e-03 4.571321e-02 1.205458e-01 5.732130e+01 3.938600e+03
1.152022e+03 8.357994e-02 -8.689128e-02 3.995068e-03 3.872621e-03 4.553713e-02 1.205641e-01 5.735349e+01 3.940480e+03
1.152718e+03 8.075349e-02 -8.954873e-02 4.117005e-03 3.741358e-03 4.536715e-02 1.205823e-01 5.738566e+01 3.942360e+03
1.153415e+03 7.784335e-02 -9.211333e-02 4.234782e-03 3.606254e-03 4.520551e-02 1.206004e-01 5.741783e+01 3.944240e+03
1.154111e+03 7.485247e-02 -9.458246e-02 4.348295e-03 3.467452e-03 4.505434e-02 1.206181e-01 5.744999e+01 3.946120e+03
1.154807e+03 7.178386e-02 -9.695359e-02 4.457441e-03 3.325100e-03 4.491569e-02 1.206355e-01 5.748214e+01 3.948000e+03
1.155503e+03 6.864058e-02 -9.922430e-02 4.562121e-03 3.179348e-03 4.479168e-02 1.206524e-01 5.751428e+01 3.949880e+03
1.156199e+03 6.542581e-02 -1.013923e-01 4.662240e-03 3.030348e-03 4.468435e-02 1.206687e-01 5.754642e+01 3.951760e+03
1.156896e+03 6.214273e-02 -1.034552e-01 4.757705e-03 2.878255e-03 4.459554e-02 1.206843e-01 5.757855e+01 3.953640e+03
1.157592e+03 5.879464e-02 -1.054112e-01 4.848427e-03 2.723226e-03 4.452662e-02 1.206993e-01 5.761068e+01 3.955520e+03
1.158288e+03 5.538488e-02 -1.072580e-01 4.934320e-03 2.565419e-03 4.447828e-02 1.207136e-01 5.764281e+01 3.957400e+03
1.158984e+03 5.191683e-02 -1.089939e-01 5.015299e-03 2.404995e-03 4.445056e-02 1.207271e-01 5.767493e+01 3.959280e+03
1.159681e+03 4.839396e-02 -1.106171e-01 5.091286e-03 2.242115e-03 4.444300e-02 1.207399e-01 5.770706e+01 3.961160e+03
1.160377e+03 4.481977e-02 -1.121259e-01 5.162203e-03 2.076943e-03 4.445482e-02 1.207519e-01 5.773919e+01 3.963040e+03
1.161073e+03 4.119783e-02 -1.135188e-01 5.227977e-03 1.909643e-03 4.448507e-02 1.207633e-01 5.777133e+01 3.964920e+03
1.161769e+03 3.753175e-02 -1.147943e-01 5.288540e-03 1.740378e-03 4.453273e-02 1.207740e-01 5.780347e+01 3.966800e+03
1.162465e+03 3.382519e-02 -1.159512e-01 5.343824e-03 1.569315e-03 4.459680e-02 1.207842e-01 5.783562e+01 3.968680e+03
1.163162e+03 3.008185e-02 -1.169882e-01 5.393769e-03 1.396618e-03 4.467627e-02 1.207938e-01 5.786778e+01 3.970560e+03
1.163858e+03 2.630548e-02 -1.179042e-01 5.438316e-03 1.222455e-03 4.477015e-02 1.208030e-01 5.789995e+01 3.972440e+03
1.164554e+03 2.249986e-02 -1.186983e-01 5.477410e-03 1.046991e-03 4.487734e-02 1.208120e-01 5.793213e+01 3.974320e+03
1.165250e+03 1.866881e-02 -1.193696e-01 5.511001e-03 8.703935e-04 4.499657e-02 1.208207e-01 5.796433e+01 3.976200e+03
1.165946e+03 1.481619e-02 -1.199175e-01 5.539042e-03 6.928309e-04 4.512640e-02 1.208293e-01 5.799653e+01 3.978080e+03
1.166643e+03 1.094589e-02 -1.203412e-01 5.561490e-03 5.144715e-04 4.526530e-02 1.208380e-01 5.802876e+01 3.979960e+03
1.167339e+03 7.061827e-03 -1.206403e-01 5.578306e-03 3.354840e-04 4.541181e-02 1.208468e-01 5.806099e+01 3.981840e+03
1.168035e+03 3.167936e-03 -1.208144e-01 5.589453e-03 1.560389e-04 4.556461e-02 1.208559e-01 5.809325e+01 3.983720e+03
1.168731e+03 -7.318155e-04 -1.208632e-01 5.594903e-03 -2.369279e-05 4.572249e-02 1.208654e-01 5.812552e+01 3.985600e+03
1.169428e+03 -4.633441e-03 -1.207866e-01 5.594627e-03 -2.035386e-04 4.588424e-02 1.208755e-01 5.815781e+01 3.987480e+03
1.170124e+03 -8.532939e-03 -1.205846e-01 5.588604e-03 -3.833253e-04 4.604852e-02 1.208861e-01 5.819011e+01 3.989360e+03
1.170820e+03 -1.242629e-02 -1.202573e-01 5.576815e-03 -5.628783e-04 4.621372e-02 1.208976e-01 5.822243e+01 3.991240e+03
1.171516e+03 -1.630947e-02 -1.198048e-01 5.559249e-03 -7.420225e-04 4.637789e-02 1.209099e-01 5.825477e+01 3.993120e+03
1.172212e+03 -2.017845e-02 -1.192276e-01 5.535897e-03 -9.205816e-04 4.653882e-02 1.209231e-01 5.828712e+01 3.995000e+03
1.172909e+03 -2.402918e-02 -1.185261e-01 5.506756e-03 -1.098380e-03 4.669420e-02 1.209373e-01 5.831949e+01 3.996880e+03
1.173605e+03 -2.785764e-02 -1.177009e-01 5.471830e-03 -1.275240e-03 4.684176e-02 1.209527e-01 5.835187e+01 3.998760e+03
1.174301e+03 -3.165977e-02 -1.167527e-01 5.431126e-03 -1.450985e-03 4.697933e-02 1.209692e-01 5.838427e+01 4.000640e+03
1.174997e+03 -3.543156e-02 -1.156824e-01 5.384659e-03 -1.625441e-03 4.710482e-02 1.209868e-01 5.841668e+01 4.002520e+03
1.175694e+03 -3.916900e-02 -1.144908e-01 5.332450e-03 -1.798430e-03 4.721628e-02 1.210056e-01 5.844910e+01 4.004400e+03
1.176390e+03 -4.286809e-02 -1.131792e-01 5.274525e-03 -1.969778e-03 4.731200e-02 1.210256e-01 5.848153e+01 4.006280e+03
1.177086e+03 -4.652484e-02 -1.117486e-01 5.210918e-03 -2.139311e-03 4.739078e-02 1.210468e-01 5.851397e+01 4.008160e+03
1.177782e+03 -5.013531e-02 -1.102005e-01 5.141668e-03 -2.306853e-03 4.745208e-02 1.210690e-01 5.854642e+01 4.010040e+03
1.178478e+03 -5.369558e-02 -1.085362e-01 5.066823e-03 -2.472232e-03 4.749608e-02 1.210922e-01 5.857888e+01 4.011920e+03
1.179175e+03 -5.720176e-02 -1.067574e-01 4.986437e-03 -2.635273e-03 4.752356e-02 1.211164e-01 5.861135e+01 4.013800e+03
1.179871e+03 -6.065001e-02 -1.048657e-01 4.900573e-03 -2.795806e-03 4.753588e-02 1.211414e-01 5.864382e+01 4.015680e+03
1.180567e+03 -6.403653e-02 -1.028629e-01 4.809298e-03 -2.953657e-03 4.753480e-02 1.211671e-01 5.867629e+01 4.017560e+03
1.181263e+03 -6.735757e-02 -1.007510e-01 4.712692e-03 -3.108654e-03 4.752243e-02 1.211933e-01 5.870877e+01 4.019440e+03
1.181960e+03 -7.060944e-02 -9.853203e-02 4.610838e-03 -3.260625e-03 4.750100e-02 1.212199e-01 5.874125e+01 4.021320e+03
1.182656e+03 -7.378851e-02 -9.620813e-02 4.503830e-03 -3.409401e-03 4.747264e-02 1.212466e-01 5.877374e+01 4.023200e+03
1.183352e+03 -7.689122e-02 -9.378159e-02 4.391768e-03 -3.554811e-03 4.743920e-02 1.212734e-01 5.880622e+01 4.025080e+03
1.184048e+03 -7.991407e-02 -9.125483e-02 4.274761e-03 -3.696686e-03 4.740219e-02 1.213001e-01 5.883870e+01 4.026960e+03
1.184744e+03 -8.285367e-02 -8.863037e-02 4.152925e-03 -3.834861e-03 4.736287e-02 1.213263e-01 5.887119e+01 4.028840e+03
1.185441e+03 -8.570668e-02 -8.591084e-02 4.026384e-03 -3.969170e-03 4.732231e-02 1.213520e-01 5.890367e+01 4.030720e+03
1.186137e+03 -8.846986e-02 -8.309901e-02 3.895272e-03 -4.099451e-03 4.728142e-02 1.213769e-01 5.893616e+01 4.032600e+03
1.186833e+03 -9.114008e-02 -8.019773e-02 3.759726e-03 -4.225545e-03 4.724085e-02 1.214010e-01 5.896864e+01 4.034480e+03
1.187529e+03 -9.371429e-02 -7.720999e-02 3.619896e-03 -4.347296e-03 4.720088e-02 1.214238e-01 5.900112e+01 4.036360e+03
1.188225e+03 -9.618955e-02 -7.413885e-02 3.475935e-03 -4.464552e-03 4.716140e-02 1.214455e-01 5.903361e+01 4.038240e+03
1.188922e+03 -9.856305e-02 -7.098752e-02 3.328007e-03 -4.577166e-03 4.712206e-02 1.214656e-01 5.906609e+01 4.040120e+03
1.189618e+03 -1.008321e-01 -6.775927e-02 3.176281e-03 -4.684995e-03 4.708258e-02 1.214842e-01 5.909857e+01 4.042000e+03
1.190314e+03 -1.029940e-01 -6.445749e-02 3.020935e-03 -4.787904e-03 4.704291e-02 1.215012e-01 5.913106e+01 4.043880e+03
1.191010e+03 -1.050464e-01 -6.108566e-02 2.862151e-03 -4.885761e-03 4.700337e-02 1.215163e-01 5.916355e+01 4.045760e+03
1.191707e+03 -1.069870e-01 -5.764735e-02 2.700119e-03 -4.978444e-03 4.696467e-02 1.215295e-01 5.919604e+01 4.047640e+03
1.192403e+03 -1.088134e-01 -5.414620e-02 2.535036e-03 -5.065835e-03 4.692789e-02 1.215408e-01 5.922853e+01 4.049520e+03
1.193099e+03 -1.105238e-01 -5.058595e-02 2.367103e-03 -5.147827e-03 4.689452e-02 1.215502e-01 5.926103e+01 4.051400e+03
1.193795e+03 -1.121161e-01 -4.697039e-02 2.196526e-03 -5.224316e-03 4.686636e-02 1.215576e-01 5.929353e+01 4.053280e+03
1.194491e+03 -1.135886e-01 -4.330341e-02 2.023514e-03 -5.295211e-03 4.684531e-02 1.215630e-01 5.932604e+01 4.055160e+03
1.195188e+03 -1.149397e-01 -3.958893e-02 1.848281e-03 -5.360425e-03 4.683313e-02 1.215665e-01 5.935855e+01 4.057040e+03
1.195884e+03 -1.161678e-01 -3.583093e-02 1.671042e-03 -5.419881e-03 4.683108e-02 1.215682e-01 5.939108e+01 4.058920e+03
1.196580e+03 -1.172717e-01 -3.203347e-02 1.492015e-03 -5.473510e-03 4.683988e-02 1.215681e-01 5.942361e+01 4.060800e+03
1.197276e+03 -1.182502e-01 -2.820063e-02 1.311419e-03 -5.521249e-03 4.685959e-02 1.215664e-01 5.945615e+01 4.062680e+03
1.197973e+03 -1.191023e-01 -2.433654e-02 1.129473e-03 -5.563044e-03 4.688962e-02 1.215633e-01 5.948870e+01 4.064560e+03
1.198669e+03 -1.198271e-01 -2.044535e-02 9.463941e-04 -5.598851e-03 4.692862e-02 1.215588e-01 5.952126e+01 4.066440e+03
1.199365e+03 -1.204238e-01 -1.653127e-02 7.624015e-04 -5.628631e-03 4.697448e-02 1.215532e-01 5.955384e+01 4.068320e+03
1.200061e+03 -1.208920e-01 -1.259850e-02 5.777106e-04 -5.652355e-03 4.702443e-02 1.215467e-01 5.958642e+01 4.070200e+03
1.200757e+03 -1.212312e-01 -8.651278e-03 3.925353e-04 -5.670001e-03 4.707524e-02 1.215395e-01 5.961902e+01 4.072080e+03
1.201454e+03 -1.214411e-01 -4.693849e-03 2.070864e-04 -5.681556e-03 4.712360e-02 1.215318e-01 5.965163e+01 4.073960e+03
1.202150e+03 -1.215217e-01 -7.304627e-04 2.157198e-05 -5.687014e-03 4.716648e-02 1.215239e-01 5.968425e+01 4.075840e+03
1.202846e+03 -1.214729e-01 3.234627e-03 -1.638038e-04 -5.686377e-03 4.720143e-02 1.215160e-01 5.971688e+01 4.077720e+03
1.203542e+03 -1.212949e-01 7.197172e-03 -3.488400e-04 -5.679657e-03 4.722686e-02 1.215083e-01 5.974953e+01 4.079600e+03
1.204239e+03 -1.209881e-01 1.115293e-02 -5.333405e-04 -5.666872e-03 4.724198e-02 1.215010e-01 5.978218e+01 4.081480e+03
1.204935e+03 -1.205528e-01 1.509769e-02 -7.171125e-04 -5.648047e-03 4.724668e-02 1.214945e-01 5.981485e+01 4.083360e+03
1.205631e+03 -1.199896e-01 1.902724e-02 -8.999679e-04 -5.623214e-03 4.724125e-02 1.214889e-01 5.984753e+01 4.085240e+03
1.206327e+03 -1.192993e-01 2.293741e-02 -1.081723e-03 -5.592411e-03 4.722616e-02 1.214844e-01 5.988021e+01 4.087120e+03
1.207023e+03 -1.184826e-01 2.682404e-02 -1.262197e-03 -5.555684e-03 4.720190e-02 1.214811e-01 5.991290e+01 4.089000e+03
1.207720e+03 -1.175406e-01 3.068302e-02 -1.441216e-03 -5.513082e-03 4.716903e-02 1.214794e-01 5.994560e+01 4.090880e+03
1.208416e+03 -1.164743e-01 3.451027e-02 -1.618608e-03 -5.464660e-03 4.712822e-02 1.214793e-01 5.997831e+01 4.092760e+03
1.209112e+03 -1.152848e-01 3.830175e-02 -1.794206e-03 -5.410478e-03 4.708030e-02 1.214809e-01 6.001102e+01 4.094640e+03
1.209808e+03 -1.139735e-01 4.205347e-02 -1.967847e-03 -5.350599e-03 4.702631e-02 1.214844e-01 6.004374e+01 4.096520e+03
1.210505e+03 -1.125419e-01 4.576146e-02 -2.139372e-03 -5.285091e-03 4.696733e-02 1.214899e-01 6.007646e+01 4.098400e+03
1.211201e+03 -1.109914e-01 4.942184e-02 -2.308625e-03 -5.214025e-03 4.690440e-02 1.214974e-01 6.010918e+01 4.100280e+03
1.211897e+03 -1.093237e-01 5.303075e-02 -2.475452e-03 -5.137477e-03 4.683829e-02 1.215069e-01 6.014190e+01 4.102160e+03
