# r=4.000000e+02
# M=2.728000e+00
# u/M:0 RePsi4/M:1 ImPsi4/M:2 Momega:3 A/M:4 phi:5 t:6
-7.777024063791937181e+01 -7.316268547615607542e-06 9.017450168773427784e-05 1.061171693408701194e-03 9.047081595792104132e-05 -1.651753555688455499e+00 2.111999999999999886e+02
-7.659722011006012110e+01 -7.237869726565587892e-06 9.059885638027478829e-05 1.138676804948890887e-03 9.088751033883805540e-05 -1.650516211426040547e+00 2.144000000000000057e+02
-7.542419958220089882e+01 -7.139374613086703049e-06 9.100985702885106693e-05 1.280164252830999494e-03 9.128945583295970244e-05 -1.649082173154851061e+00 2.175999999999999943e+02
-7.425117905434164811e+01 -7.026814327243506078e-06 9.141472220905886236e-05 1.364441496573631481e-03 9.168439101694986920e-05 -1.647512893530835854e+00 2.208000000000000114e+02
-7.307815852648241162e+01 -6.907034825352935457e-06 9.181683876704368444e-05 1.502127464322133930e-03 9.207626736163851563e-05 -1.645881137385763360e+00 2.240000000000000000e+02
-7.190513799862318933e+01 -6.762221337169909758e-06 9.222448106025425696e-05 1.748721399674684580e-03 9.247206358812412401e-05 -1.643988840828613851e+00 2.271999999999999886e+02
-7.073211747076393863e+01 -6.587422769033393143e-06 9.264790279066937922e-05 1.880443437034791474e-03 9.288179601109844712e-05 -1.641778565187113070e+00 2.304000000000000057e+02
-6.955909694290470213e+01 -6.413200254688795475e-06 9.309390113902693553e-05 1.737203331991546114e-03 9.331454102544607719e-05 -1.639577243322373867e+00 2.335999999999999943e+02
-6.838607641504546564e+01 -6.269147014931861086e-06 9.355999798659298623e-05 1.502079268710213283e-03 9.376980018932593594e-05 -1.637703014848129968e+00 2.368000000000000114e+02
-6.721305588718622914e+01 -6.143389578864915943e-06 9.400782732851276893e-05 1.579139248784778389e-03 9.420834800878941887e-05 -1.636053303689036120e+00 2.400000000000000000e+02
-6.604003535932699265e+01 -5.969806013754354521e-06 9.433022145768479101e-05 2.271174965223196878e-03 9.451893600807042737e-05 -1.633998289337784460e+00 2.431999999999999886e+02
-6.486701483146775615e+01 -5.669083204344747618e-06 9.448384759717591401e-05 3.799332274823707077e-03 9.465376886920112503e-05 -1.630725033975902516e+00 2.464000000000000057e+02
-6.369399430360851966e+01 -5.168370521991998018e-06 9.510826575221602124e-05 6.948405894035216031e-03 9.524859194889310793e-05 -1.625084899836731767e+00 2.495999999999999943e+02
-6.252097377574927606e+01 -4.299196279071608177e-06 9.848082227196013549e-05 1.075169142884920513e-02 9.857461866021792560e-05 -1.614423788476699650e+00 2.528000000000000114e+02
-6.134795324789003956e+01 -3.134121185161235970e-06 1.078023356751662475e-04 6.196971750515969588e-03 1.078478849705662829e-04 -1.599860990326235077e+00 2.560000000000000000e+02
-6.017493272003081017e+01 -3.513856591829085287e-06 1.207622108921132821e-04 -2.177887490229946099e-02 1.208133219794041679e-04 -1.599885438328861653e+00 2.591999999999999886e+02
-5.900191219217157368e+01 -9.588754151306685868e-06 1.193656624668338782e-04 -1.087820969129413701e-01 1.197501798842920970e-04 -1.650955124994386125e+00 2.623999999999999773e+02
-5.782889166431232297e+01 -2.223890276100786806e-05 7.610543849975674583e-05 -7.887077403487419147e-01 7.928812373397304972e-05 -1.855092703813769450e+00 2.656000000000000227e+02
-5.665587113645308648e+01 -2.977494039758315174e-05 -1.119728473210939052e-05 -1.181513359458684187e+00 3.181078843806860564e-05 -3.501295864815491488e+00 2.688000000000000114e+02
-5.548285060859385709e+01 -8.307711716218270048e-06 -9.702349274344418742e-05 -7.980130489266216154e-01 9.737852031170404277e-05 -4.626971552983692781e+00 2.720000000000000000e+02
-5.430983008073462059e+01 6.408933836078027407e-05 -8.239461147438532419e-05 -1.096716903164272949e+00 1.043854170444200052e-04 -5.373467240596415451e+00 2.751999999999999886e+02
