# r=4.000000e+02
# M=2.728000e+00
#  J_orb:0 E_b:1 u/M:2 E_rad:3 J_rad:4 t:5
2.787800190231783493e+00 -1.406480083083111732e-01 2.875895448511640552e+03 7.092194166626793195e-02 2.213308897274527176e+00 8.268799999999999272e+03
2.787797122786258353e+00 -1.406484190207169249e-01 2.877068469039500087e+03 7.092222177212863243e-02 2.213314604244656092e+00 8.272000000000000000e+03
2.787794028058314222e+00 -1.406488212823159833e-01 2.878241489567359167e+03 7.092249611453919911e-02 2.213320361973617700e+00 8.275200000000000728e+03
2.787790902792183001e+00 -1.406492085580087759e-01 2.879414510095218247e+03 7.092276023656171602e-02 2.213326176518754185e+00 8.278399999999999636e+03
2.787787741939919517e+00 -1.406495816615757066e-01 2.880587530623077782e+03 7.092301469319423068e-02 2.213332057271746756e+00 8.281600000000000364e+03
2.787784540205321182e+00 -1.406499487816337546e-01 2.881760551150936408e+03 7.092326506907367656e-02 2.213338014086160044e+00 8.284799999999999272e+03
2.787781294592568848e+00 -1.406503222522397789e-01 2.882933571678795943e+03 7.092351977602706636e-02 2.213344052535703543e+00 8.288000000000000000e+03
2.787778005659631742e+00 -1.406507138663911083e-01 2.884106592206655478e+03 7.092378685687833473e-02 2.213350171582276982e+00 8.291200000000000728e+03
2.787774675837666472e+00 -1.406511311010107124e-01 2.885279612734514558e+03 7.092407141088885592e-02 2.213356366702724287e+00 8.294399999999999636e+03
2.787771306442544450e+00 -1.406515751947610970e-01 2.886452633262374093e+03 7.092437428282689915e-02 2.213362635448871352e+00 8.297600000000000364e+03
2.787767896156096548e+00 -1.406520407885689938e-01 2.887625653790232718e+03 7.092469181780358678e-02 2.213368980273167086e+00 8.300799999999999272e+03
2.787764441332750476e+00 -1.406525171655257644e-01 2.888798674318092253e+03 7.092501670688822202e-02 2.213375407958182439e+00 8.304000000000000000e+03
2.787760936370087705e+00 -1.406529915427208177e-01 2.889971694845951788e+03 7.092534023213538374e-02 2.213381928927196540e+00 8.307200000000000728e+03
2.787757373481844159e+00 -1.406534537812719476e-01 2.891144715373810413e+03 7.092565547882730137e-02 2.213388557666521983e+00 8.310399999999999636e+03
2.787753743211103252e+00 -1.406539004529491210e-01 2.892317735901669948e+03 7.092596010891072389e-02 2.213395311770714358e+00 8.313600000000000364e+03
2.787750036664515374e+00 -1.406543363141268266e-01 2.893490756429529029e+03 7.092625736623413280e-02 2.213402207785815978e+00 8.316799999999999272e+03
2.787746248533438553e+00 -1.406547725813336036e-01 2.894663776957388563e+03 7.092655490046924360e-02 2.213409255588531188e+00 8.320000000000000000e+03
2.787742378952514866e+00 -1.406552228252331282e-01 2.895836797485248098e+03 7.092686196680847432e-02 2.213416454928361254e+00 8.323200000000000728e+03
2.787738432853330561e+00 -1.406556982837710856e-01 2.897009818013106724e+03 7.092718622953166074e-02 2.213423796630109130e+00 8.326399999999999636e+03
2.787734417316004354e+00 -1.406562043476644042e-01 2.898182838540966259e+03 7.092753136510662748e-02 2.213431267521242862e+00 8.329600000000000364e+03
2.787730339181334838e+00 -1.406567389356746245e-01 2.899355859068825339e+03 7.092789595412958559e-02 2.213438854874481887e+00 8.332799999999999272e+03
2.787726204726683310e+00 -1.406572927745652901e-01 2.900528879596684419e+03 7.092827367225321145e-02 2.213446547010823107e+00 8.336000000000000000e+03
2.787722020620402752e+00 -1.406578517882348112e-01 2.901701900124543954e+03 7.092865491957570101e-02 2.213454331523822205e+00 8.339200000000000728e+03
2.787717793861904880e+00 -1.406584016867486187e-01 2.902874920652403034e+03 7.092902995036204361e-02 2.213462195391100007e+00 8.342399999999999636e+03
2.787713530074442225e+00 -1.406589335392545992e-01 2.904047941180262569e+03 7.092939267377117163e-02 2.213470128150619942e+00 8.345600000000000364e+03
2.787709232251628588e+00 -1.406594476422910744e-01 2.905220961708121195e+03 7.092974329204226880e-02 2.213478124232774125e+00 8.348799999999999272e+03
2.787704902000283091e+00 -1.406599533309810801e-01 2.906393982235980729e+03 7.093008817172875846e-02 2.213486180648081447e+00 8.352000000000000000e+03
2.787700542111389623e+00 -1.406604648839960836e-01 2.907567002763840264e+03 7.093043705088501738e-02 2.213494292203927571e+00 8.355200000000000728e+03
2.787696157325844304e+00 -1.406609960015383354e-01 2.908740023291699345e+03 7.093079927304864196e-02 2.213502450079895656e+00 8.358399999999999636e+03
2.787691752228420583e+00 -1.406615553481412595e-01 2.909913043819558879e+03 7.093118074743202939e-02 2.213510645746032068e+00 8.361600000000000364e+03
2.787687328424734545e+00 -1.406621441595201916e-01 2.911086064347417505e+03 7.093158231679233539e-02 2.213518876215094799e+00 8.364799999999999272e+03
2.787682883812253376e+00 -1.406627558698630431e-01 2.912259084875277040e+03 7.093199950324631520e-02 2.213527145398837437e+00 8.368000000000000000e+03
2.787678414451135289e+00 -1.406633777106393590e-01 2.913432105403136575e+03 7.093242359865571667e-02 2.213535460627320095e+00 8.371200000000000728e+03
2.787673916567690924e+00 -1.406639945341361664e-01 2.914605125930995200e+03 7.093284427228047084e-02 2.213543828921476830e+00 8.374399999999999636e+03
2.787669386068567068e+00 -1.406645944658345138e-01 2.915778146458854735e+03 7.093325342569899161e-02 2.213552257896975295e+00 8.377600000000000364e+03
2.787664816489013653e+00 -1.406651741338255379e-01 2.916951166986713815e+03 7.093364875926884416e-02 2.213560759581455706e+00 8.380799999999999272e+03
2.787660198776366283e+00 -1.406657403600253819e-01 2.918124187514573350e+03 7.093403492553689016e-02 2.213569350817365056e+00 8.384000000000000000e+03
2.787655523711694450e+00 -1.406663072405444359e-01 2.919297208042432885e+03 7.093442153805104566e-02 2.213578048756486893e+00 8.387200000000000728e+03
2.787650784225461198e+00 -1.406668904920228280e-01 2.920470228570291511e+03 7.093481931555900566e-02 2.213586866551664922e+00 8.390399999999999636e+03
2.787645975500751661e+00 -1.406675018505825769e-01 2.921643249098151045e+03 7.093523626209706501e-02 2.213595813164752624e+00 8.393600000000000364e+03
2.787641093453569141e+00 -1.406681454424082156e-01 2.922816269626009671e+03 7.093567519172200297e-02 2.213604896194007576e+00 8.396799999999999272e+03
2.787636133740043043e+00 -1.406688167878195339e-01 2.923989290153869206e+03 7.093613304929237418e-02 2.213614123721184157e+00 8.400000000000000000e+03
2.787631093375233959e+00 -1.406695040897553428e-01 2.925162310681728741e+03 7.093660178921293302e-02 2.213623501299750718e+00 8.403200000000000728e+03
2.787625973992926554e+00 -1.406701915571391126e-01 2.926335331209587821e+03 7.093707064196856649e-02 2.213633025890055173e+00 8.406399999999999636e+03
2.787620782260018970e+00 -1.406708649532098510e-01 2.927508351737447356e+03 7.093752989808874143e-02 2.213642685088363038e+00 8.409600000000000364e+03
2.787615525830381635e+00 -1.406715179164859941e-01 2.928681372265305981e+03 7.093797521904293690e-02 2.213652464654678020e+00 8.412799999999999272e+03
2.787610209702992226e+00 -1.406721552416685395e-01 2.929854392793165516e+03 7.093840987481747629e-02 2.213662355288421146e+00 8.416000000000000000e+03
2.787604837064182828e+00 -1.406727906324837518e-01 2.931027413321025051e+03 7.093884321135369986e-02 2.213672351061435783e+00 8.419200000000000728e+03
2.787599411908816549e+00 -1.406734406612750732e-01 2.932200433848883677e+03 7.093928653098927062e-02 2.213682444541293926e+00 8.422399999999999636e+03
2.787593939256269415e+00 -1.406741185475467726e-01 2.933373454376743211e+03 7.093974884942642889e-02 2.213692626389467399e+00 8.425600000000000364e+03
2.787588423044605523e+00 -1.406748300035871591e-01 2.934546474904602292e+03 7.094023406244588659e-02 2.213702889279202779e+00 8.428799999999999272e+03
2.787582864111981085e+00 -1.406755718497142149e-01 2.935719495432461827e+03 7.094074000150478454e-02 2.213713231651114111e+00 8.432000000000000000e+03
2.787577260282398495e+00 -1.406763332365517927e-01 2.936892515960321361e+03 7.094125926732777754e-02 2.213723657553638091e+00 8.435200000000000728e+03
2.787571608990734529e+00 -1.406770988628791852e-01 2.938065536488179987e+03 7.094178142448305524e-02 2.213734171759173641e+00 8.438399999999999636e+03
2.787565909500079986e+00 -1.406778539072021106e-01 2.939238557016039522e+03 7.094229636471163780e-02 2.213744775638738282e+00 8.441600000000000364e+03
2.787560161358494604e+00 -1.406785899410830931e-01 2.940411577543898602e+03 7.094279833981832761e-02 2.213755470033165640e+00 8.444799999999999272e+03
2.787554361382274415e+00 -1.406793089990021894e-01 2.941584598071758137e+03 7.094328873731894913e-02 2.213766260865723812e+00 8.448000000000000000e+03
2.787548503984214499e+00 -1.406800228290321364e-01 2.942757618599617217e+03 7.094377556939962526e-02 2.213777158531384348e+00 8.451200000000000728e+03
2.787542583706858146e+00 -1.406807479495965907e-01 2.943930639127476297e+03 7.094427010162430991e-02 2.213788173183723895e+00 8.454399999999999636e+03
2.787536595071268941e+00 -1.406814998615102119e-01 2.945103659655335832e+03 7.094478290554977196e-02 2.213799315016284019e+00 8.457600000000000364e+03
2.787530529661209400e+00 -1.406822885831046088e-01 2.946276680183194458e+03 7.094532081367713183e-02 2.213810599687437985e+00 8.460799999999999272e+03
2.787524374502760249e+00 -1.406831158934206683e-01 2.947449700711053993e+03 7.094588503931267831e-02 2.213822051335111674e+00 8.464000000000000000e+03
2.787518113934774888e+00 -1.406839745915856865e-01 2.948622721238913527e+03 7.094647067146100938e-02 2.213833699096806384e+00 8.467200000000000728e+03
2.787511734066276503e+00 -1.406848502278536528e-01 2.949795741766772608e+03 7.094706785539593719e-02 2.213845568816628973e+00 8.470399999999999636e+03
2.787505226528013136e+00 -1.406857255860572975e-01 2.950968762294632143e+03 7.094766484969074194e-02 2.213857676065536850e+00 8.473600000000000364e+03
2.787498587820107954e+00 -1.406865874246968628e-01 2.952141782822490768e+03 7.094825262364286289e-02 2.213870027355040015e+00 8.476799999999999272e+03
2.787491815538034601e+00 -1.406874326483969484e-01 2.953314803350350303e+03 7.094882906620622598e-02 2.213882627158747507e+00 8.480000000000000000e+03
2.787484907102769860e+00 -1.406882698601566173e-01 2.954487823878209838e+03 7.094940004462635397e-02 2.213895480274924665e+00 8.483200000000000728e+03
2.787477861937599055e+00 -1.406891154529918697e-01 2.955660844406068463e+03 7.094997673894017087e-02 2.213908587776543868e+00 8.486399999999999636e+03
2.787470682241775410e+00 -1.406899873706430049e-01 2.956833864933927998e+03 7.095057138677803021e-02 2.213921945571905248e+00 8.489600000000000364e+03
2.787463371030345805e+00 -1.406908993334395896e-01 2.958006885461787078e+03 7.095119334540561651e-02 2.213935548051525259e+00 8.492799999999999272e+03
2.787455931204350534e+00 -1.406918563050650328e-01 2.959179905989646613e+03 7.095184600005391418e-02 2.213949389818030244e+00 8.496000000000000000e+03
2.787448367147622896e+00 -1.406928522133273629e-01 2.960352926517506148e+03 7.095252520948903963e-02 2.213963462715315522e+00 8.499200000000000728e+03
2.787440687011706775e+00 -1.406938713022885257e-01 2.961525947045364774e+03 7.095322022816051566e-02 2.213977751577467235e+00 8.502399999999999636e+03
2.787432904038649628e+00 -1.406948931258520386e-01 2.962698967573224309e+03 7.095391711183095251e-02 2.213992231767707430e+00 8.505600000000000364e+03
2.787425034968597615e+00 -1.406958999513736597e-01 2.963871988101083389e+03 7.095460376683658532e-02 2.214006872141063731e+00 8.508799999999999272e+03
2.787417094778800397e+00 -1.406968841913938673e-01 2.965045008628942469e+03 7.095527501853032826e-02 2.214021644832420144e+00 8.512000000000000000e+03
2.787409092134609523e+00 -1.406978519579749898e-01 2.966218029156802004e+03 7.095593503533863255e-02 2.214036533719927480e+00 8.515200000000000728e+03
2.787401030301806415e+00 -1.406988201159145857e-01 2.967391049684661084e+03 7.095659531905337825e-02 2.214051532727610017e+00 8.518399999999999636e+03
2.787392911018255148e+00 -1.406998087450292978e-01 2.968564070212520619e+03 7.095726956410984554e-02 2.214066638622179894e+00 8.521600000000000364e+03
2.787384735704248495e+00 -1.407008334360970447e-01 2.969737090740379244e+03 7.095796840341803136e-02 2.214081848761187299e+00 8.524799999999999272e+03
2.787376503390028848e+00 -1.407019003108204991e-01 2.970910111268238779e+03 7.095869601197914156e-02 2.214097164948864105e+00 8.528000000000000000e+03
2.787368208812812664e+00 -1.407030045216351721e-01 2.972083131796098314e+03 7.095944908375464988e-02 2.214112596976595793e+00 8.531200000000000728e+03
2.787359843719742436e+00 -1.407041319081230313e-01 2.973256152323957394e+03 7.096021796133974990e-02 2.214128160198793438e+00 8.534399999999999636e+03
2.787351401379728255e+00 -1.407052631131998632e-01 2.974429172851816929e+03 7.096098944320185231e-02 2.214143867138620436e+00 8.537600000000000364e+03
2.787342879564708831e+00 -1.407063799130528481e-01 2.975602193379675555e+03 7.096175110070183922e-02 2.214159721941376446e+00 8.540799999999999272e+03
2.787334277417738981e+00 -1.407074727530544522e-01 2.976775213907535090e+03 7.096249641758264892e-02 2.214175726201405681e+00 8.544000000000000000e+03
2.787325590155165234e+00 -1.407085455717081712e-01 2.977948234435394625e+03 7.096322807990440573e-02 2.214191888818675569e+00 8.547200000000000728e+03
2.787316809495556935e+00 -1.407096139258327827e-01 2.979121254963253250e+03 7.096395669741753509e-02 2.214208225200753333e+00 8.550399999999999636e+03
2.787307928942443169e+00 -1.407106976382266617e-01 2.980294275491112785e+03 7.096469578927026844e-02 2.214224747434299978e+00 8.553600000000000364e+03
2.787298946284040735e+00 -1.407118130772711251e-01 2.981467296018971865e+03 7.096545651869851090e-02 2.214241459634326059e+00 8.556799999999999272e+03
2.787289861409400604e+00 -1.407129682705702545e-01 2.982640316546831400e+03 7.096624436052868801e-02 2.214258362007254899e+00 8.560000000000000000e+03
2.787280674105724998e+00 -1.407141609797730730e-01 2.983813337074690935e+03 7.096705778820501520e-02 2.214275454948995137e+00 8.563200000000000728e+03
2.787271385094525655e+00 -1.407153793543798881e-01 2.984986357602549560e+03 7.096788871968666423e-02 2.214292737117174337e+00 8.566399999999999636e+03
2.787261999784403255e+00 -1.407166050202536545e-01 2.986159378130409095e+03 7.096872462381259572e-02 2.214310198449116029e+00 8.569600000000000364e+03
2.787252531444235348e+00 -1.407178184042347791e-01 2.987332398658267721e+03 7.096955215168791742e-02 2.214327814258124416e+00 8.572799999999999272e+03
2.787242999672696619e+00 -1.407190056197265282e-01 2.988505419186127256e+03 7.097036183265333087e-02 2.214345548080945747e+00 8.576000000000000000e+03
2.787233425061491410e+00 -1.407201642285027532e-01 2.989678439713986791e+03 7.097115200383836975e-02 2.214363361606795255e+00 8.579200000000000728e+03
2.787223826240315727e+00 -1.407213040765701029e-01 2.990851460241845871e+03 7.097192938022062192e-02 2.214381220175197118e+00 8.582399999999999636e+03
2.787214220976425683e+00 -1.407224426562235786e-01 2.992024480769705406e+03 7.097270589154396070e-02 2.214399090730243547e+00 8.585600000000000364e+03
2.787204626277765218e+00 -1.407235983683699787e-01 2.993197501297564031e+03 7.097349408722801456e-02 2.214416941628722491e+00 8.588799999999999272e+03
2.787195055781744646e+00 -1.407247844934592929e-01 2.994370521825423566e+03 7.097430302453874851e-02 2.214434747498286171e+00 8.592000000000000000e+03
2.787185518166822806e+00 -1.407260046761863725e-01 2.995543542353283101e+03 7.097513518915882225e-02 2.214452492192697797e+00 8.595200000000000728e+03
2.787176018042572867e+00 -1.407272511329560605e-01 2.996716562881142181e+03 7.097598527267588719e-02 2.214470167135864642e+00 8.598399999999999636e+03
2.787166557956235913e+00 -1.407285067806409440e-01 2.997889583409001261e+03 7.097684162439686639e-02 2.214487767588653622e+00 8.601600000000000364e+03
2.787157140929246602e+00 -1.407297506514061936e-01 2.999062603936860341e+03 7.097768994425884825e-02 2.214505287929699584e+00 8.604799999999999272e+03
2.787147771585333444e+00 -1.407309650618689123e-01 3.000235624464719876e+03 7.097851817219413828e-02 2.214522719556573538e+00 8.608000000000000000e+03
2.787138453479273359e+00 -1.407321425450674957e-01 3.001408644992579411e+03 7.097932121573558018e-02 2.214540055855624967e+00 8.611200000000000728e+03
2.787129185288634403e+00 -1.407332892306598637e-01 3.002581665520438037e+03 7.098010325530983156e-02 2.214557299287235992e+00 8.614399999999999636e+03
2.787119960333143354e+00 -1.407344223570945185e-01 3.003754686048297117e+03 7.098087604753815227e-02 2.214574462280027412e+00 8.617600000000000364e+03
2.787110768353738610e+00 -1.407355635315983844e-01 3.004927706576156197e+03 7.098165432854985912e-02 2.214591563920941919e+00 8.620799999999999272e+03
2.787101596083210175e+00 -1.407367313090840399e-01 3.006100727104015732e+03 7.098245075279491223e-02 2.214608628893571129e+00 8.624000000000000000e+03
2.787092426809359758e+00 -1.407379354164374485e-01 3.007273747631875267e+03 7.098327195401010759e-02 2.214625688290892569e+00 8.627200000000000728e+03
2.787083240988877719e+00 -1.407391738270230008e-01 3.008446768159733892e+03 7.098411655002928589e-02 2.214642778473156604e+00 8.630399999999999636e+03
2.787074018989021518e+00 -1.407404333794586293e-01 3.009619788687593427e+03 7.098497556479065052e-02 2.214659935967000948e+00 8.633600000000000364e+03
2.787064745458102788e+00 -1.407416938722167166e-01 3.010792809215452507e+03 7.098583522085147313e-02 2.214677189334181229e+00 8.636799999999999272e+03
2.787055411773148972e+00 -1.407429351354340386e-01 3.011965829743312042e+03 7.098668176236572203e-02 2.214694554617702593e+00 8.640000000000000000e+03
2.787046013124156563e+00 -1.407441453898911343e-01 3.013138850271171577e+03 7.098750715590540494e-02 2.214712040766558587e+00 8.643200000000000728e+03
2.787036543386169907e+00 -1.407453268477513175e-01 3.014311870799030203e+03 7.098831291016625966e-02 2.214729659176204013e+00 8.646399999999999636e+03
2.787026994223800180e+00 -1.407464948509189462e-01 3.015484891326889738e+03 7.098910948832640178e-02 2.214747425354596011e+00 8.649600000000000364e+03
2.787017358584613191e+00 -1.407476712408499975e-01 3.016657911854748363e+03 7.098991178625933818e-02 2.214765352422761513e+00 8.652799999999999272e+03
2.787007633334654511e+00 -1.407488760305874997e-01 3.017830932382607898e+03 7.099073345286041614e-02 2.214783446211408435e+00 8.656000000000000000e+03
2.786997818622034551e+00 -1.407501208268001902e-01 3.019003952910467433e+03 7.099158240387756780e-02 2.214801706444978979e+00 8.659200000000000728e+03
2.786987915831777851e+00 -1.407514055846096068e-01 3.020176973438326513e+03 7.099245860870344316e-02 2.214820130546639732e+00 8.662399999999999636e+03
2.786977927097702867e+00 -1.407527189627887088e-01 3.021349993966186048e+03 7.099335433262136952e-02 2.214838714546431220e+00 8.665600000000000364e+03
2.786967858148590604e+00 -1.407540416452234544e-01 3.022523014494044673e+03 7.099425640204212740e-02 2.214857447785978817e+00 8.668799999999999272e+03
2.786957721659991449e+00 -1.407553522389026479e-01 3.023696035021904208e+03 7.099515022693106414e-02 2.214876306682471707e+00 8.672000000000000000e+03
2.786947535155804179e+00 -1.407566352510364605e-01 3.024869055549763743e+03 7.099602524120632308e-02 2.214895258632766151e+00 8.675200000000000728e+03
2.786937313847492881e+00 -1.407578879642124026e-01 3.026042076077622369e+03 7.099687959159269035e-02 2.214914275335994720e+00 8.678399999999999636e+03
2.786927066368854344e+00 -1.407591215133774665e-01 3.027215096605481904e+03 7.099772087212329053e-02 2.214933340729011491e+00 8.681600000000000364e+03
2.786916796700797061e+00 -1.407603554590236838e-01 3.028388117133340984e+03 7.099856242305363496e-02 2.214952447405353020e+00 8.684799999999999272e+03
2.786906506956632779e+00 -1.407616099389903119e-01 3.029561137661200519e+03 7.099941797839111335e-02 2.214971591433212428e+00 8.688000000000000000e+03
2.786896197484175719e+00 -1.407628990495349286e-01 3.030734158189060054e+03 7.100029715178253487e-02 2.214990772165480237e+00 8.691200000000000728e+03
2.786885866319141591e+00 -1.407642266037624212e-01 3.031907178716918679e+03 7.100120254376554585e-02 2.215009993256702447e+00 8.694399999999999636e+03
2.786875509702010145e+00 -1.407655849483670230e-01 3.033080199244778214e+03 7.100212893478616283e-02 2.215029261701448426e+00 8.697600000000000364e+03
2.786865124078626632e+00 -1.407669571155693022e-01 3.034253219772637294e+03 7.100306475281770169e-02 2.215048584112210950e+00 8.700799999999999272e+03
2.786854709274693143e+00 -1.407683217233886841e-01 3.035426240300496374e+03 7.100399541535078185e-02 2.215067960813270176e+00 8.704000000000000000e+03
2.786844269096440563e+00 -1.407696601187246044e-01 3.036599260828355909e+03 7.100490820096992672e-02 2.215087384723147590e+00 8.707200000000000728e+03
2.786833806712262884e+00 -1.407709639670377266e-01 3.037772281356214990e+03 7.100579742551915707e-02 2.215106849947060752e+00 8.710399999999999636e+03
2.786823319866202020e+00 -1.407722390078327279e-01 3.038945301884074524e+03 7.100666700334143377e-02 2.215126360682210027e+00 8.713600000000000364e+03
2.786812801627415848e+00 -1.407735022955404758e-01 3.040118322411933150e+03 7.100752856555833659e-02 2.215145929823397974e+00 8.716799999999999272e+03
2.786802244035487597e+00 -1.407747752456416090e-01 3.041291342939792685e+03 7.100839671752715021e-02 2.215165572180950004e+00 8.720000000000000000e+03
2.786791639626813755e+00 -1.407760764292456113e-01 3.042464363467652220e+03 7.100928412474515061e-02 2.215185301640870019e+00 8.723200000000000728e+03
2.786780981394483714e+00 -1.407774159153186710e-01 3.043637383995511300e+03 7.101019765424698704e-02 2.215205131239487368e+00 8.726399999999999636e+03
2.786770263876992448e+00 -1.407787919212235284e-01 3.044810404523370835e+03 7.101113609027402684e-02 2.215225071137909563e+00 8.729600000000000364e+03
2.786759485864623187e+00 -1.407801908149366732e-01 3.045983425051229460e+03 7.101209013578638207e-02 2.215245123586811360e+00 8.732799999999999272e+03
2.786748653747589621e+00 -1.407815909286540546e-01 3.047156445579088995e+03 7.101304501334161634e-02 2.215265276697223396e+00 8.736000000000000000e+03
2.786737782738754277e+00 -1.407829696670001018e-01 3.048329466106948530e+03 7.101398531289386529e-02 2.215285502165677212e+00 8.739200000000000728e+03
2.786726893058435905e+00 -1.407843119735807391e-01 3.049502486634807155e+03 7.101490076598165890e-02 2.215305762372351772e+00 8.742399999999999636e+03
2.786716003589018609e+00 -1.407856161844783793e-01 3.050675507162666690e+03 7.101579023781409705e-02 2.215326022186644206e+00 8.745600000000000364e+03
2.786705129006748383e+00 -1.407868938538602011e-01 3.051848527690525771e+03 7.101666160833214336e-02 2.215346254303459883e+00 8.748799999999999272e+03
2.786694281213593083e+00 -1.407881643116994930e-01 3.053021548218385306e+03 7.101752806057878842e-02 2.215366436579234932e+00 8.752000000000000000e+03
2.786683470942769247e+00 -1.407894475116862887e-01 3.054194568746244840e+03 7.101840320296991249e-02 2.215386549044860764e+00 8.755200000000000728e+03
2.786672707645759584e+00 -1.407907576993038534e-01 3.055367589274103466e+03 7.101929675092495675e-02 2.215406574115894589e+00 8.758399999999999636e+03
2.786661998570903354e+00 -1.407920991297870184e-01 3.056540609801963001e+03 7.102021160651450504e-02 2.215426498306827252e+00 8.761600000000000364e+03
2.786651348218934121e+00 -1.407934648071379469e-01 3.057713630329821626e+03 7.102114299846792878e-02 2.215446313244065379e+00 8.764799999999999272e+03
2.786640760146264384e+00 -1.407948383004049286e-01 3.058886650857681161e+03 7.102207972087601351e-02 2.215466012310915112e+00 8.768000000000000000e+03
2.786630240925748847e+00 -1.407961982065912832e-01 3.060059671385540696e+03 7.102300717689478959e-02 2.215485583278607340e+00 8.771200000000000728e+03
2.786619800962323090e+00 -1.407975251129492955e-01 3.061232691913399776e+03 7.102391212703100531e-02 2.215505006788800912e+00 8.774399999999999636e+03
2.786609449213769185e+00 -1.407988090931598102e-01 3.062405712441259311e+03 7.102478780153478888e-02 2.215524266175578738e+00 8.777600000000000364e+03
2.786599187491265894e+00 -1.408000534270515414e-01 3.063578732969117937e+03 7.102563643724865705e-02 2.215543358069249180e+00 8.780799999999999272e+03
2.786589010082062945e+00 -1.408012724121006365e-01 3.064751753496977472e+03 7.102646778505211644e-02 2.215562293098361391e+00 8.784000000000000000e+03
2.786578906460796201e+00 -1.408024856602796415e-01 3.065924774024837006e+03 7.102729522031038523e-02 2.215581090845313739e+00 8.787200000000000728e+03
2.786568863019424747e+00 -1.408037119542290549e-01 3.067097794552696087e+03 7.102813155278396573e-02 2.215599776627811934e+00 8.790399999999999636e+03
2.786558863826335219e+00 -1.408049638483677424e-01 3.068270815080555167e+03 7.102898534458633450e-02 2.215618380086557870e+00 8.793600000000000364e+03
2.786548891584794241e+00 -1.408062440273185334e-01 3.069443835608414247e+03 7.102985842663095406e-02 2.215636933402056474e+00 8.796799999999999272e+03
2.786538930123144908e+00 -1.408075444485274996e-01 3.070616856136273782e+03 7.103074531389541590e-02 2.215655466661608397e+00 8.800000000000000000e+03
2.786528969766577379e+00 -1.408088482798923180e-01 3.071789876664133317e+03 7.103163452688604496e-02 2.215673997865160949e+00 8.803200000000000728e+03
2.786519011690382630e+00 -1.408101348839335965e-01 3.072962897191991942e+03 7.103251199084241463e-02 2.215692524826088583e+00 8.806399999999999636e+03
2.786509064465533037e+00 -1.408113876751891647e-01 3.074135917719851477e+03 7.103336639447847822e-02 2.215711031598132763e+00 8.809600000000000364e+03
2.786499134880772832e+00 -1.408126012140623329e-01 3.075308938247710557e+03 7.103419402799021620e-02 2.215729505550861234e+00 8.812799999999999272e+03
2.786489222866720628e+00 -1.408137827975672052e-01 3.076481958775570092e+03 7.103499986794056809e-02 2.215747946813356961e+00 8.816000000000000000e+03
2.786479323949897946e+00 -1.408149483861098061e-01 3.077654979303429627e+03 7.103579479932667362e-02 2.215766363708509878e+00 8.819200000000000728e+03
2.786469433854726230e+00 -1.408161164867191839e-01 3.078827999831288253e+03 7.103659144394225411e-02 2.215784764191016443e+00 8.822399999999999636e+03
2.786459550617502501e+00 -1.408173025724402116e-01 3.080001020359147788e+03 7.103740035440368750e-02 2.215803151914338187e+00 8.825600000000000364e+03
2.786449673924509707e+00 -1.408185148903213502e-01 3.081174040887006413e+03 7.103822715519890474e-02 2.215821527462145557e+00 8.828799999999999272e+03
2.786439804204452475e+00 -1.408197521777349581e-01 3.082347061414865948e+03 7.103907098521490548e-02 2.215839890036833015e+00 8.832000000000000000e+03
2.786429945383821050e+00 -1.408210033595819199e-01 3.083520081942725483e+03 7.103992429123465180e-02 2.215858232333181910e+00 8.835200000000000728e+03
2.786420110545543061e+00 -1.408222497177351318e-01 3.084693102470584563e+03 7.104077430749515532e-02 2.215876530010458367e+00 8.838399999999999636e+03
2.786410322312300902e+00 -1.408234708258744583e-01 3.085866122998444098e+03 7.104160710324596006e-02 2.215894740979252653e+00 8.841600000000000364e+03
2.786400603837173140e+00 -1.408246528686163956e-01 3.087039143526302723e+03 7.104241325639626403e-02 2.215912822163353280e+00 8.844799999999999272e+03
2.786390968851532701e+00 -1.408257941239673128e-01 3.088212164054162258e+03 7.104319159254536553e-02 2.215930748015597640e+00 8.848000000000000000e+03
2.786381420097715722e+00 -1.408269042795659010e-01 3.089385184582021793e+03 7.104394871866345773e-02 2.215948513433879441e+00 8.851200000000000728e+03
2.786371954093146641e+00 -1.408279996937162881e-01 3.090558205109880419e+03 7.104469579111395705e-02 2.215966124897515765e+00 8.854399999999999636e+03
2.786362565249247858e+00 -1.408290979711572521e-01 3.091731225637739954e+03 7.104544481632886488e-02 2.215983592804035229e+00 8.857600000000000364e+03
2.786353247209821582e+00 -1.408302129944691283e-01 3.092904246165599034e+03 7.104620526222768517e-02 2.216000928979114715e+00 8.860799999999999272e+03
2.786343992879682485e+00 -1.408313509967226707e-01 3.094077266693458569e+03 7.104698137976470096e-02 2.216018146623321083e+00 8.864000000000000000e+03
2.786334795244757245e+00 -1.408325087104136120e-01 3.095250287221318104e+03 7.104777094050186703e-02 2.216035258786309470e+00 8.867200000000000728e+03
2.786325651022261596e+00 -1.408336739721749442e-01 3.096423307749176729e+03 7.104856564902282956e-02 2.216052271575686294e+00 8.870399999999999636e+03
2.786316565005729995e+00 -1.408348289812974830e-01 3.097596328277036264e+03 7.104935336524466349e-02 2.216069176073098834e+00 8.873600000000000364e+03
