# r=4.000000e+02
# M=2.728000e+00
# u/M:0 Reh/M:1 Imh/M:2 Momega:3 A/M:4 phi:5 t:6
5.514216840086484162e+00 -2.308232389853250854e+00 1.893540804110625808e-01 9.582507450682768713e-02 2.315986125462751843e+00 3.223443609346785532e+00 4.383999999999999773e+02
6.687237367945738420e+00 -1.866231089667090615e+00 3.589578509778406645e-01 1.036329625662973097e-01 1.900439217343886877e+00 3.331615694854739740e+00 4.416000000000000227e+02
7.860257895804972250e+00 -1.267405406122138478e+00 4.270185578679871474e-01 1.597872056031307275e-01 1.337408431344470738e+00 3.466570794253056143e+00 4.448000000000000114e+02
9.033278423664205192e+00 -6.677573395526145150e-01 4.232133637360699918e-01 3.386683459100300331e-01 7.905753700762406799e-01 3.706483039378212219e+00 4.480000000000000000e+02
1.020629895152343813e+01 -1.899128524035490484e-01 3.918596981267210566e-01 5.488838480349297333e-01 4.354548363768820929e-01 4.261100638030249854e+00 4.511999999999999886e+02
1.137931947938267108e+01 1.096511728452019968e-01 3.787577585981188322e-01 4.166971160384542738e-01 3.943105621266049798e-01 4.994187081688893137e+00 4.543999999999999773e+02
1.255234000724192533e+01 2.405117456734255921e-01 4.139917637972035380e-01 7.877906941321506651e-02 4.787850042543084217e-01 5.238689180055954075e+00 4.576000000000000227e+02
1.372536053510115828e+01 2.512630124854319802e-01 4.988175069496404990e-01 -9.136067413900085532e-02 5.585266391880595593e-01 5.179006012863592190e+00 4.608000000000000114e+02
1.489838106296039300e+01 1.960300343624374608e-01 6.078549898753775604e-01 -1.303134242524415509e-01 6.386825996444037701e-01 5.024353287647741695e+00 4.640000000000000000e+02
1.607140159081962594e+01 1.144504931040744022e-01 7.051815584230747280e-01 -1.153252494711950044e-01 7.144088085345547956e-01 4.873285369456105798e+00 4.671999999999999886e+02
1.724442211867885888e+01 3.156432050037780157e-02 7.618671233044045366e-01 -8.629224925482856245e-02 7.625207012932694317e-01 4.753795517627343870e+00 4.703999999999999773e+02
1.841744264653811314e+01 -3.184292013116371556e-02 7.659575525421415954e-01 -4.927949780385622314e-02 7.666191648131601699e-01 4.670840209913984964e+00 4.736000000000000227e+02
1.959046317439734608e+01 -5.384081709523452774e-02 7.242345068029508726e-01 6.462177231279998130e-03 7.262330579294747901e-01 4.638183792574308129e+00 4.768000000000000114e+02
2.076348370225657902e+01 -1.734682222755991668e-02 6.572169019715903282e-01 8.883223704635016815e-02 6.574457912851290331e-01 4.686000743007896929e+00 4.800000000000000000e+02
2.193650423011581196e+01 7.949677021161230539e-02 5.888198452770658786e-01 1.769255947281199726e-01 5.941620542126413440e-01 4.846587867756360524e+00 4.831999999999999886e+02
2.310952475797504491e+01 2.191761380737240195e-01 5.352021686715445759e-01 2.151325945790210359e-01 5.783420621497599168e-01 5.101075452047473036e+00 4.863999999999999773e+02
2.428254528583429916e+01 3.708468096855550566e-01 4.992222804063098374e-01 1.822162499364743671e-01 6.218924678013317831e-01 5.351297767061984345e+00 4.896000000000000227e+02
2.545556581369353211e+01 5.030081366388231556e-01 4.729630291444740231e-01 1.237970587419712915e-01 6.904427655225142679e-01 5.528562255417503124e+00 4.928000000000000114e+02
2.662858634155276860e+01 5.956674785336842914e-01 4.448487380916253953e-01 8.229655410098042634e-02 7.434447825927550380e-01 5.641730749447839699e+00 4.960000000000000000e+02
2.780160686941200154e+01 6.454074361632388124e-01 4.060346089738218756e-01 6.448213451726846068e-02 7.625056474147123842e-01 5.721633350082559133e+00 4.991999999999999886e+02
2.897462739727123449e+01 6.617092230476792070e-01 3.530981638869634676e-01 6.419019385366510344e-02 7.500249390565009167e-01 5.793008484385712364e+00 5.023999999999999773e+02
