# r=8.000000e+02
# M=2.700297e+00
#  J_orb:0 E_b:1 u/M:2 E_rad:3 J_rad:4 t:5
2.764634934362904417e+00 -1.516004841984855134e-01 3.177637073903200417e+03 8.008362107005051467e-02 2.819182558111852810e+00 9.407519999999998618e+03
2.764474129640156264e+00 -1.516235331961472421e-01 3.178333293615328785e+03 8.009918086062267628e-02 2.819475689414371100e+00 9.409399999999999636e+03
2.764314145332508854e+00 -1.516464992840698967e-01 3.179029513327456243e+03 8.011468468094375128e-02 2.819767325180296158e+00 9.411279999999998836e+03
2.764154880425592875e+00 -1.516693729115098921e-01 3.179725733039584611e+03 8.013012608355135624e-02 2.820057649548958878e+00 9.413159999999999854e+03
2.763996228707801706e+00 -1.516921449280564382e-01 3.180421952751712524e+03 8.014549889123526172e-02 2.820346856133741476e+00 9.415039999999999054e+03
2.763838079342992415e+00 -1.517148099171650999e-01 3.181118172463840892e+03 8.016079944742553198e-02 2.820635146978107244e+00 9.416920000000000073e+03
2.763680317976245249e+00 -1.517373689339345799e-01 3.181814392175968351e+03 8.017602846439159103e-02 2.820922730539904055e+00 9.418799999999999272e+03
2.763522828627662520e+00 -1.517598309495136744e-01 3.182510611888096719e+03 8.019119199832773492e-02 2.821209818239157840e+00 9.420680000000000291e+03
2.763365496259535092e+00 -1.517822127118429176e-01 3.183206831600224632e+03 8.020630135534106975e-02 2.821496619778374182e+00 9.422559999999999491e+03
2.763208209552477701e+00 -1.518045372103919710e-01 3.183903051312352090e+03 8.022137205503680757e-02 2.821783338081921055e+00 9.424439999999998690e+03
2.763050863271349744e+00 -1.518268312852247282e-01 3.184599271024480458e+03 8.023642221645767292e-02 2.822070164983178309e+00 9.426319999999999709e+03
2.762893359731140919e+00 -1.518491230214121801e-01 3.185295490736607917e+03 8.025147079911840176e-02 2.822357278552380500e+00 9.428199999999998909e+03
2.762735609229739708e+00 -1.518714394140060486e-01 3.185991710448736285e+03 8.026653602669071852e-02 2.822644842307712842e+00 9.430079999999999927e+03
2.762577529710956714e+00 -1.518938044961605227e-01 3.186687930160864198e+03 8.028163412334342330e-02 2.822933005829594499e+00 9.431959999999999127e+03
2.762419046148455681e+00 -1.519162378770329835e-01 3.187384149872992566e+03 8.029677832671926196e-02 2.823221905883708693e+00 9.433840000000000146e+03
2.762260090103047183e+00 -1.519387535763520314e-01 3.188080369585120025e+03 8.031197810117926550e-02 2.823511667228011390e+00 9.435719999999999345e+03
2.762100599675815893e+00 -1.519613591735786973e-01 3.188776589297248393e+03 8.032723856342414981e-02 2.823802402698179836e+00 9.437600000000000364e+03
2.761940519830354823e+00 -1.519840554823537748e-01 3.189472809009376306e+03 8.034256026272243445e-02 2.824094212620209543e+00 9.439479999999999563e+03
2.761779802917232907e+00 -1.520068370490821330e-01 3.190169028721503764e+03 8.035793951749048425e-02 2.824387183854355499e+00 9.441359999999998763e+03
2.761618409218903558e+00 -1.520296936666037380e-01 3.190865248433632132e+03 8.037336943713589699e-02 2.824681388801828508e+00 9.443239999999999782e+03
2.761456307387685882e+00 -1.520526128176463709e-01 3.191561468145759591e+03 8.038884157156619970e-02 2.824976884606388072e+00 9.445119999999998981e+03
2.761293474731258524e+00 -1.520755826338075212e-01 3.192257687857887959e+03 8.040434790872653947e-02 2.825273712633920020e+00 9.447000000000000000e+03
2.761129897385759424e+00 -1.520985947178324083e-01 3.192953907570015872e+03 8.041988277984332689e-02 2.825571898156890693e+00 9.448879999999999200e+03
2.760965570473191910e+00 -1.521216461444433732e-01 3.193650127282144240e+03 8.043544421013699985e-02 2.825871450067408919e+00 9.450760000000000218e+03
2.760800498317310225e+00 -1.521447401660289966e-01 3.194346346994271698e+03 8.045103439521217314e-02 2.826172360483696355e+00 9.452639999999999418e+03
2.760634694682423174e+00 -1.521678855364109739e-01 3.195042566706399612e+03 8.046665924454976526e-02 2.826474604314762384e+00 9.454519999999998618e+03
2.760468182858746733e+00 -1.521910947727227181e-01 3.195738786418527980e+03 8.048232720814837982e-02 2.826778139104815679e+00 9.456399999999999636e+03
2.760300995334786567e+00 -1.522143819285609601e-01 3.196435006130655438e+03 8.049804777323234239e-02 2.827082905630486032e+00 9.458279999999998836e+03
2.760133172825145920e+00 -1.522377604528554473e-01 3.197131225842783806e+03 8.051383001883138935e-02 2.827388829673026738e+00 9.460159999999999854e+03
2.759964762557499007e+00 -1.522612414928729563e-01 3.197827445554911264e+03 8.052968147018051137e-02 2.827695825141002928e+00 9.462039999999999054e+03
2.759795815923715701e+00 -1.522848327122901801e-01 3.198523665267039632e+03 8.054560730083286380e-02 2.828003798352054954e+00 9.463920000000000073e+03
2.759626385815891592e+00 -1.523085375030999167e-01 3.199219884979167546e+03 8.056160980063663268e-02 2.828312652889058310e+00 9.465799999999999272e+03
2.759456524134022093e+00 -1.523323544618535863e-01 3.199916104691295914e+03 8.057768802215878323e-02 2.828622294143390725e+00 9.467680000000000291e+03
2.759286279972843037e+00 -1.523562771480079514e-01 3.200612324403423372e+03 8.059383761755306574e-02 2.828932632620145160e+00 9.469559999999999491e+03
2.759115698780179482e+00 -1.523802943321014014e-01 3.201308544115551285e+03 8.061005100609643093e-02 2.829243585472374978e+00 9.471439999999998690e+03
2.758944822340458458e+00 -1.524043910377809175e-01 3.202004763827679653e+03 8.062631807763463720e-02 2.829555076531153457e+00 9.473319999999999709e+03
2.758773688979008654e+00 -1.524285505787939254e-01 3.202700983539807112e+03 8.064262756770397556e-02 2.829867035933145036e+00 9.475199999999998909e+03
2.758602333214248858e+00 -1.524527574671090124e-01 3.203397203251935480e+03 8.065896902072991481e-02 2.830179400754648356e+00 9.477079999999999927e+03
2.758430784385953238e+00 -1.524770006280057322e-01 3.204093422964062938e+03 8.067533496045084518e-02 2.830492117512119599e+00 9.478959999999999127e+03
2.758259064410499395e+00 -1.525012760278346979e-01 3.204789642676191306e+03 8.069172266385260528e-02 2.830805146254142812e+00 9.480840000000000146e+03
2.758087185361701721e+00 -1.525255878325396386e-01 3.205485862388319219e+03 8.070813494325804194e-02 2.831118464971333903e+00 9.482719999999999345e+03
2.757915147694347091e+00 -1.525499476448015923e-01 3.206182082100447587e+03 8.072457963134060943e-02 2.831432072834660474e+00 9.484600000000000364e+03
2.757742939572803476e+00 -1.525743720449835861e-01 3.206878301812575046e+03 8.074106792108116937e-02 2.831745991419324593e+00 9.486479999999999563e+03
2.757570537207907346e+00 -1.525988792500124758e-01 3.207574521524702959e+03 8.075761211026251385e-02 2.832060264090646484e+00 9.488359999999998763e+03
2.757397905717564157e+00 -1.526234859049450943e-01 3.208270741236831327e+03 8.077422343553816719e-02 2.832374954435278536e+00 9.490239999999999782e+03
2.757225000043421304e+00 -1.526482047564757250e-01 3.208966960948958786e+03 8.079091050187554857e-02 2.832690144590193970e+00 9.492119999999998981e+03
2.757051765845371705e+00 -1.526730434139358106e-01 3.209663180661087154e+03 8.080767844614106243e-02 2.833005933612103622e+00 9.494000000000000000e+03
2.756878140787751175e+00 -1.526980039132029288e-01 3.210359400373215067e+03 8.082452864270357751e-02 2.833322435132832329e+00 9.495879999999999200e+03
2.756704056866802865e+00 -1.527230826349402770e-01 3.211055620085342980e+03 8.084145864824106298e-02 2.833639773116587435e+00 9.497760000000000218e+03
2.756529444169405263e+00 -1.527482703479487725e-01 3.211751839797470893e+03 8.085846223100637276e-02 2.833958075008158772e+00 9.499639999999999418e+03
2.756354235752494830e+00 -1.527735525670561589e-01 3.212448059509598352e+03 8.087552961242910898e-02 2.834277462838214134e+00 9.501519999999998618e+03
2.756178372573554913e+00 -1.527989107166906058e-01 3.213144279221726720e+03 8.089264825261484326e-02 2.834598044235493219e+00 9.503399999999999636e+03
2.756001807097747225e+00 -1.528243245118444671e-01 3.213840498933854633e+03 8.090980445767123608e-02 2.834919905851364330e+00 9.505279999999998836e+03
2.755824504661769314e+00 -1.528497754658065533e-01 3.214536718645983001e+03 8.092698574769190134e-02 2.835243110873640671e+00 9.507159999999999854e+03
2.755646442711237043e+00 -1.528752507501114077e-01 3.215232938358110459e+03 8.094418346250627228e-02 2.835567700416761650e+00 9.509039999999999054e+03
2.755467609048532829e+00 -1.529007461783756239e-01 3.215929158070238827e+03 8.096139477599376133e-02 2.835893696715792611e+00 9.510920000000000073e+03
2.755288000587868158e+00 -1.529262671959464304e-01 3.216625377782366741e+03 8.097862336417004092e-02 2.836221105395825060e+00 9.512799999999999272e+03
2.755107623580473231e+00 -1.529518274520453025e-01 3.217321597494494654e+03 8.099587844127571767e-02 2.836549915061475691e+00 9.514680000000000291e+03
2.754926495183354529e+00 -1.529774454698066000e-01 3.218017817206622567e+03 8.101317251180693846e-02 2.836880094437200572e+00 9.516559999999999491e+03
2.754744645282218407e+00 -1.530031406065826549e-01 3.218714036918750026e+03 8.103051864341859201e-02 2.837211589044273286e+00 9.518439999999998690e+03
2.754562117213366967e+00 -1.530289295608644184e-01 3.219410256630878393e+03 8.104792810883570953e-02 2.837544319884849120e+00 9.520319999999999709e+03
2.754378966572018417e+00 -1.530548241598468362e-01 3.220106476343006307e+03 8.106540889229645053e-02 2.837878185614276294e+00 9.522199999999998909e+03
2.754195258265670798e+00 -1.530808304249340890e-01 3.220802696055134675e+03 8.108296505869717896e-02 2.838213067912526366e+00 9.524079999999999927e+03
2.754011062776107188e+00 -1.531069484158051608e-01 3.221498915767262133e+03 8.110059664832536264e-02 2.838548838298190269e+00 9.525959999999999127e+03
2.753826452800181013e+00 -1.531331723369296349e-01 3.222195135479390501e+03 8.111829974876685889e-02 2.838885364252007548e+00 9.527840000000000146e+03
2.753641501001202752e+00 -1.531594907573410880e-01 3.222891355191518414e+03 8.113606664326693252e-02 2.839222513315860397e+00 9.529719999999999345e+03
2.753456278832829618e+00 -1.531858872245975556e-01 3.223587574903646782e+03 8.115388622520178230e-02 2.839560155236709793e+00 9.531600000000000364e+03
2.753270855744514467e+00 -1.532123417304337154e-01 3.224283794615774241e+03 8.117174498750186207e-02 2.839898163414989796e+00 9.533479999999999563e+03
2.753085297888341554e+00 -1.532388332741380088e-01 3.224980014327901699e+03 8.118962875312199512e-02 2.840236417261910784e+00 9.535359999999998763e+03
2.752899665800210727e+00 -1.532653432665969373e-01 3.225676234040030067e+03 8.120752497302632933e-02 2.840574806426438670e+00 9.537239999999999782e+03
2.752714011219718593e+00 -1.532918589841675006e-01 3.226372453752157980e+03 8.122542505780736000e-02 2.840913236592345736e+00 9.539119999999998981e+03
2.752528373855907873e+00 -1.533183760128558892e-01 3.227068673464286348e+03 8.124332602769074319e-02 2.841251635373922557e+00 9.541000000000000000e+03
2.752342779140804829e+00 -1.533448988053492390e-01 3.227764893176413807e+03 8.126123088857205301e-02 2.841589956411072482e+00 9.542879999999999200e+03
2.752157237698073189e+00 -1.533714390747070444e-01 3.228461112888542175e+03 8.127914754763838900e-02 2.841928180337892407e+00 9.544760000000000218e+03
2.751971746558915743e+00 -1.533980125123311500e-01 3.229157332600670088e+03 8.129708659775602975e-02 2.842266312566210207e+00 9.546639999999999418e+03
2.751786291461933320e+00 -1.534246348818230354e-01 3.229853552312797547e+03 8.131505868052937847e-02 2.842604379093163658e+00 9.548519999999998618e+03
2.751600849255865455e+00 -1.534513186363723192e-01 3.230549772024925915e+03 8.133307220278991612e-02 2.842942422121239598e+00 9.550399999999999636e+03
2.751415389638681486e+00 -1.534780708222721057e-01 3.231245991737053373e+03 8.135113192131018800e-02 2.843280496888078712e+00 9.552279999999998836e+03
2.751229876068713054e+00 -1.535048924114230939e-01 3.231942211449181741e+03 8.136923849219522553e-02 2.843618670005573446e+00 9.554159999999999854e+03
2.751044266328976473e+00 -1.535317786959538300e-01 3.232638431161309654e+03 8.138738873728194878e-02 2.843957018431161998e+00 9.556039999999999054e+03
2.750858513565480834e+00 -1.535587202090660519e-01 3.233334650873438022e+03 8.140557626577525629e-02 2.844295627575093466e+00 9.557920000000000073e+03
2.750672568474268775e+00 -1.535857038113792872e-01 3.234030870585565481e+03 8.142379220761530867e-02 2.844634587313666252e+00 9.559799999999999272e+03
2.750486382740510827e+00 -1.536127139158523780e-01 3.234727090297693849e+03 8.144202604038706939e-02 2.844973985720094856e+00 9.561680000000000291e+03
2.750299913121481588e+00 -1.536397340709957926e-01 3.235423310009821762e+03 8.146026665811045842e-02 2.845313901621642216e+00 9.563559999999999491e+03
2.750113125096612876e+00 -1.536667491070747293e-01 3.236119529721949220e+03 8.147850382008395287e-02 2.845654397945934111e+00 9.565439999999998690e+03
2.749925995067858953e+00 -1.536937477541975572e-01 3.236815749434077588e+03 8.149672991829096103e-02 2.845995517709903666e+00 9.567319999999999709e+03
2.749738510671423164e+00 -1.537207252189161100e-01 3.237511969146205047e+03 8.151494171679710132e-02 2.846337283451543243e+00 9.569199999999998909e+03
2.749550669534315261e+00 -1.537476849159652992e-01 3.238208188858333415e+03 8.153314152080279320e-02 2.846679699496582838e+00 9.571079999999999927e+03
2.749362477328180177e+00 -1.537746386146267297e-01 3.238904408570461328e+03 8.155133727544984501e-02 2.847022755506166014e+00 9.572959999999999127e+03
2.749173945960063925e+00 -1.538016047127614416e-01 3.239600628282589696e+03 8.156954140066538517e-02 2.847366429774913055e+00 9.574840000000000146e+03
2.748985092246903239e+00 -1.538286050047663889e-01 3.240296847994717155e+03 8.158776860929023433e-02 2.847710691647189485e+00 9.576719999999999345e+03
2.748795936784422800e+00 -1.538556608394951730e-01 3.240993067706845522e+03 8.160603331339200128e-02 2.848055503579001613e+00 9.578600000000000364e+03
2.748606502348360348e+00 -1.538827897037777781e-01 3.241689287418973436e+03 8.162434731788321962e-02 2.848400824052405245e+00 9.580479999999999563e+03
2.748416811303229679e+00 -1.539100029666327085e-01 3.242385507131100894e+03 8.164271829769835509e-02 2.848746612299074332e+00 9.582359999999998763e+03
2.748226882090770484e+00 -1.539373049728578191e-01 3.243081726843229262e+03 8.166114918589970073e-02 2.849092834701519639e+00 9.584239999999999782e+03
2.748036725599987129e+00 -1.539646931945986841e-01 3.243777946555357175e+03 8.167963827599729332e-02 2.849439471410150748e+00 9.586119999999998981e+03
2.747846342653293306e+00 -1.539921589735654406e-01 3.244474166267485089e+03 8.169817972300014164e-02 2.849786520925787325e+00 9.588000000000000000e+03
2.747655723678501971e+00 -1.540196885453413433e-01 3.245170385979613002e+03 8.171676423490209507e-02 2.850134000697589265e+00 9.589879999999999200e+03
2.747464850893657662e+00 -1.540472643563403909e-01 3.245866605691741370e+03 8.173537996172436371e-02 2.850481943140326990e+00 9.591760000000000218e+03
2.747273702356331615e+00 -1.540748669041307473e-01 3.246562825403868828e+03 8.175401373787262449e-02 2.850830388252903802e+00 9.593639999999999418e+03
2.747082256516768073e+00 -1.541024772691238498e-01 3.247259045115996742e+03 8.177265279121533059e-02 2.851179375318420028e+00 9.595519999999998618e+03
2.746890495817593258e+00 -1.541300801626195593e-01 3.247955264828125109e+03 8.179128680074022884e-02 2.851528936342253129e+00 9.597399999999999636e+03
2.746698408426007543e+00 -1.541576668828752161e-01 3.248651484540252568e+03 8.180990989212369446e-02 2.851879092894439527e+00 9.599279999999998836e+03
2.746505988068060233e+00 -1.541852373124063535e-01 3.249347704252380936e+03 8.182852198605426730e-02 2.852229856411780506e+00 9.601159999999999854e+03
2.746313232729976850e+00 -1.542128001907654422e-01 3.250043923964508849e+03 8.184712898238089007e-02 2.852581230565189419e+00 9.603039999999999054e+03
2.746120143338699471e+00 -1.542403713595373316e-01 3.250740143676636762e+03 8.186574157535414509e-02 2.852933213664941903e+00 9.604920000000000073e+03
2.745926723288382831e+00 -1.542679703218458043e-01 3.251436363388764676e+03 8.188437293103512093e-02 2.853285799523823663e+00 9.606799999999999272e+03
2.745732978970424121e+00 -1.542956160183565906e-01 3.252132583100893044e+03 8.190303583578406599e-02 2.853638976490943779e+00 9.608680000000000291e+03
2.745538920674332140e+00 -1.543233229588002742e-01 3.252828802813020502e+03 8.192174008475056057e-02 2.853992725809531894e+00 9.610559999999999491e+03
2.745344562831178781e+00 -1.543510986640627136e-01 3.253525022525148415e+03 8.194049075509279856e-02 2.854347021173154531e+00 9.612439999999998690e+03
2.745149922864068781e+00 -1.543789428576147205e-01 3.254221242237276783e+03 8.195928766013307887e-02 2.854701830821192221e+00 9.614319999999999709e+03
2.744955018773185706e+00 -1.544068482353666838e-01 3.254917461949404242e+03 8.197812586906598475e-02 2.855057121941070086e+00 9.616199999999998909e+03
2.744759866493574396e+00 -1.544348022146205257e-01 3.255613681661532610e+03 8.199699688763409378e-02 2.855412865484756590e+00 9.618079999999999927e+03
2.744564478404329488e+00 -1.544627889879147675e-01 3.256309901373660523e+03 8.201589004462220278e-02 2.855769038886371014e+00 9.619959999999999127e+03
2.744368863837793437e+00 -1.544907914654031489e-01 3.257006121085788436e+03 8.203479380311125280e-02 2.856125625133966395e+00 9.621840000000000146e+03
2.744173031304949273e+00 -1.545187930759276962e-01 3.257702340797916349e+03 8.205369697633559112e-02 2.856482608712850535e+00 9.623719999999999345e+03
2.743976991111340080e+00 -1.545467796383054593e-01 3.258398560510043808e+03 8.207258999093944296e-02 2.856839970837024900e+00 9.625599999999998545e+03
2.743780756769547580e+00 -1.545747414331207492e-01 3.259094780222172176e+03 8.209146628559355063e-02 2.857197686874374032e+00 9.627479999999999563e+03
2.743584344323956259e+00 -1.546026752414327021e-01 3.259790999934300089e+03 8.211032368727247399e-02 2.857555727577551608e+00 9.629359999999998763e+03
2.743387769977287061e+00 -1.546305857184298305e-01 3.260487219646428457e+03 8.212916533857647639e-02 2.857914063410579963e+00 9.631239999999999782e+03
2.743191047464795584e+00 -1.546584853447652563e-01 3.261183439358555916e+03 8.214799966487500160e-02 2.858272669335430560e+00 9.633119999999998981e+03
2.742994186812031998e+00 -1.546863925110151250e-01 3.261879659070684284e+03 8.216683908117733415e-02 2.858631527076503698e+00 9.635000000000000000e+03
2.742797195314210068e+00 -1.547143279419762596e-01 3.262575878782812197e+03 8.218569757826592326e-02 2.858990623335336601e+00 9.636879999999999200e+03
2.742600080266598628e+00 -1.547423103368019137e-01 3.263272098494940565e+03 8.220458777946143547e-02 2.859349944813367461e+00 9.638760000000000218e+03
2.742402851930530794e+00 -1.547703524362283312e-01 3.263968318207068023e+03 8.222351828571082544e-02 2.859709472805190167e+00 9.640639999999999418e+03
2.742205525043454717e+00 -1.547984585584602779e-01 3.264664537919195482e+03 8.224249201212345539e-02 2.860069180445873549e+00 9.642519999999998618e+03
2.742008117963059988e+00 -1.548266240773837066e-01 3.265360757631323850e+03 8.226150583572777730e-02 2.860429034271144033e+00 9.644399999999999636e+03
2.741810649816274204e+00 -1.548548366563750889e-01 3.266056977343451763e+03 8.228055142838432146e-02 2.860788999414480394e+00 9.646279999999998836e+03
2.741613137085241458e+00 -1.548830786118346736e-01 3.266753197055580131e+03 8.229961685234514490e-02 2.861149045830545301e+00 9.648159999999999854e+03
2.741415591328296930e+00 -1.549113297125587763e-01 3.267449416767707589e+03 8.231868845004108870e-02 2.861509152449619897e+00 9.650039999999999054e+03
2.741218019085685853e+00 -1.549395699543277549e-01 3.268145636479835957e+03 8.233775271713283939e-02 2.861869307349477864e+00 9.651920000000000073e+03
2.741020423832675412e+00 -1.549677821655196519e-01 3.268841856191963871e+03 8.235679806149708015e-02 2.862229504195047181e+00 9.653799999999999272e+03
2.740822808775064345e+00 -1.549959544717330606e-01 3.269538075904092238e+03 8.237581646702803184e-02 2.862589737142467783e+00 9.655680000000000291e+03
2.740625178901460846e+00 -1.550240825644557952e-01 3.270234295616219697e+03 8.239480502515866833e-02 2.862949997097995691e+00 9.657559999999999491e+03
2.740427541195639805e+00 -1.550521714436035592e-01 3.270930515328347155e+03 8.241376711120515508e-02 2.863310271330891776e+00 9.659439999999998690e+03
2.740229902965765962e+00 -1.550802360395590607e-01 3.271626735040475523e+03 8.243271280428730863e-02 2.863670546519084592e+00 9.661319999999999709e+03
2.740032269249515373e+00 -1.551083001025748975e-01 3.272322954752603437e+03 8.245165813759576523e-02 2.864030813479381710e+00 9.663199999999998909e+03
2.739834640618284745e+00 -1.551363931034110133e-01 3.273019174464731805e+03 8.247062300608885843e-02 2.864391071170186542e+00 9.665079999999999927e+03
2.739637012227912560e+00 -1.551645455363394877e-01 3.273715394176859263e+03 8.248962799567166604e-02 2.864751328421929255e+00 9.666959999999999127e+03
2.739439373967536895e+00 -1.551927836716830711e-01 3.274411613888987631e+03 8.250869084076972726e-02 2.865111603665722928e+00 9.668840000000000146e+03
2.739241710703194332e+00 -1.552211251285214866e-01 3.275107833601115544e+03 8.252782343557439615e-02 2.865471924489307209e+00 9.670719999999999345e+03
2.739044001481591550e+00 -1.552495764312663284e-01 3.275804053313243003e+03 8.254703018454892516e-02 2.865832329088487285e+00 9.672599999999998545e+03
2.738846217272218553e+00 -1.552781330526132875e-01 3.276500273025371371e+03 8.256630803142639419e-02 2.866192870383048152e+00 9.674479999999999563e+03
2.738648317956953626e+00 -1.553067816435180215e-01 3.277196492737498829e+03 8.258564796460704516e-02 2.866553621504406735e+00 9.676359999999998763e+03
2.738450250117435036e+00 -1.553355035757875147e-01 3.277892712449627197e+03 8.260503740867312927e-02 2.866914679829017931e+00 9.678239999999999782e+03
2.738251947179420664e+00 -1.553642787880749887e-01 3.278588932161755110e+03 8.262446282072043180e-02 2.867276166715224672e+00 9.680119999999998981e+03
2.738053332592215394e+00 -1.553930891911476930e-01 3.279285151873883478e+03 8.264391198916955228e-02 2.867638221707462964e+00 9.682000000000000000e+03
2.737854325409903034e+00 -1.554219213185490667e-01 3.279981371586010937e+03 8.266337582315895494e-02 2.868000992362235380e+00 9.683879999999999200e+03
2.737654846595868552e+00 -1.554507682349869635e-01 3.280677591298139305e+03 8.268284964084962607e-02 2.868364622755569027e+00 9.685760000000000218e+03
2.737454824151055899e+00 -1.554796307851284420e-01 3.281373811010267218e+03 8.270233401245541405e-02 2.868729244134709422e+00 9.687639999999999418e+03
2.737254195883909613e+00 -1.555085181083122048e-01 3.282070030722394677e+03 8.272183510770991788e-02 2.869094969868790201e+00 9.689519999999998618e+03
2.737052909914222010e+00 -1.555374471313934748e-01 3.282766250434523045e+03 8.274136435350179508e-02 2.869461894530360269e+00 9.691399999999999636e+03
2.736850924137181451e+00 -1.555664406947805112e-01 3.283462470146650958e+03 8.276093716880890405e-02 2.869830094872378723e+00 9.693279999999998836e+03
2.736648206233250669e+00 -1.555955241980603032e-01 3.284158689858778871e+03 8.278057070024354147e-02 2.870199629810205710e+00 9.695159999999999854e+03
2.736444735185345145e+00 -1.556247211354735704e-01 3.284854909570906784e+03 8.280028080816931313e-02 2.870570537655933840e+00 9.697039999999999054e+03
2.736240504028167209e+00 -1.556540484177098005e-01 3.285551129283035152e+03 8.282007890856142585e-02 2.870942831106619408e+00 9.698920000000000073e+03
2.736035522457600067e+00 -1.556835126610502662e-01 3.286247348995162611e+03 8.283996946790241067e-02 2.871316492487614003e+00 9.700799999999999272e+03
2.735829817653686380e+00 -1.557131084729009851e-01 3.286943568707290979e+03 8.285994884578966324e-02 2.871691472252356547e+00 9.702680000000000291e+03
2.735623432414608924e+00 -1.557428191934433492e-01 3.287639788419418892e+03 8.288000579560422798e-02 2.872067692383939441e+00 9.704559999999999491e+03
2.735416421048627811e+00 -1.557726198019921959e-01 3.288336008131546350e+03 8.290012342651995048e-02 2.872445053883708077e+00 9.706439999999998690e+03
2.735208844663586270e+00 -1.558024810897850609e-01 3.289032227843674718e+03 8.292028202044629537e-02 2.872823445358033911e+00 9.708319999999999709e+03
2.735000767852252768e+00 -1.558323739818905651e-01 3.289728447555802632e+03 8.294046194963800023e-02 2.873202749060610017e+00 9.710199999999998909e+03
2.734792258081970573e+00 -1.558622731033103836e-01 3.290424667267930545e+03 8.296064608408078300e-02 2.873582842005058868e+00 9.712079999999999927e+03
2.734583387700725510e+00 -1.558921591662723316e-01 3.291120886980058458e+03 8.298082140309175070e-02 2.873963592308070414e+00 9.713959999999999127e+03
2.734374237098826654e+00 -1.559220202350895534e-01 3.291817106692186826e+03 8.300097984919309335e-02 2.874344853425960356e+00 9.715840000000000146e+03
2.734164896951579493e+00 -1.559518521612418551e-01 3.292513326404314284e+03 8.302111862182418034e-02 2.874726460066507450e+00 9.717719999999999345e+03
2.733955467971045383e+00 -1.559816583903285425e-01 3.293209546116442198e+03 8.304124004702176376e-02 2.875108228641459540e+00 9.719599999999998545e+03
2.733746057952384678e+00 -1.560114490475049409e-01 3.293905765828570566e+03 8.306135096001993068e-02 2.875489962650767950e+00 9.721479999999999563e+03
2.733536777340961788e+00 -1.560412389780453934e-01 3.294601985540698024e+03 8.308146138248456714e-02 2.875871460763322673e+00 9.723359999999998763e+03
2.733327735215767440e+00 -1.560710445070635777e-01 3.295298205252826392e+03 8.310158233508377346e-02 2.876252524138777300e+00 9.725239999999999782e+03
2.733119037086029657e+00 -1.561008791436379051e-01 3.295994424964954305e+03 8.312172293745205554e-02 2.876632960444114762e+00 9.727119999999998981e+03
2.732910784562784023e+00 -1.561307490795892927e-01 3.296690644677082673e+03 8.314188736952946024e-02 2.877012584452343535e+00 9.729000000000000000e+03
2.732703075654680624e+00 -1.561606497519751058e-01 3.297386864389210132e+03 8.316207255098972961e-02 2.877391217503267207e+00 9.730879999999999200e+03
2.732496003979318910e+00 -1.561905646498472633e-01 3.298083084101338500e+03 8.318226733571330855e-02 2.877768688941146902e+00 9.732760000000000218e+03
2.732289655852661259e+00 -1.562204669158854808e-01 3.298779303813465958e+03 8.320245359300787458e-02 2.878144841420412270e+00 9.734639999999999418e+03
2.732084105594739576e+00 -1.562503233878827780e-01 3.299475523525593871e+03 8.322260893591344744e-02 2.878519539462907062e+00 9.736519999999998618e+03
2.731879410629752147e+00 -1.562800999587218853e-01 3.300171743237722239e+03 8.324271033958419164e-02 2.878892678389925575e+00 9.738399999999999636e+03
2.731675608328682170e+00 -1.563097668405658558e-01 3.300867962949849698e+03 8.326273769501162103e-02 2.879264190077815755e+00 9.740279999999998836e+03
2.731472715817292674e+00 -1.563393025824180993e-01 3.301564182661978066e+03 8.328267652117486708e-02 2.879634043307985003e+00 9.742159999999999854e+03
2.731270732561703163e+00 -1.563686963147730702e-01 3.302260402374105979e+03 8.330251948034746168e-02 2.880002239053644608e+00 9.744039999999999054e+03
2.731069644253862005e+00 -1.563979483256556779e-01 3.302956622086234347e+03 8.332226676696805057e-02 2.880368803396975430e+00 9.745920000000000073e+03
2.730869426108781806e+00 -1.564270693936878898e-01 3.303652841798361806e+03 8.334192565740936032e-02 2.880733781518589609e+00 9.747799999999999272e+03
2.730670044388668671e+00 -1.564560792225924979e-01 3.304349061510490174e+03 8.336150945315216887e-02 2.881097234919188121e+00 9.749680000000000291e+03
2.730471456324937929e+00 -1.564850040214522120e-01 3.305045281222617632e+03 8.338103584727996065e-02 2.881459241561723505e+00 9.751559999999999491e+03
2.730273609725282213e+00 -1.565138730904143405e-01 3.305741500934745545e+03 8.340052461957514485e-02 2.881819896587676677e+00 9.753439999999998690e+03
2.730076443709811507e+00 -1.565427144446547014e-01 3.306437720646873913e+03 8.341999468236807602e-02 2.882179310975137465e+00 9.755319999999999709e+03
2.729879891164322725e+00 -1.565715500009766115e-01 3.307133940359001372e+03 8.343946083113437662e-02 2.882537607066742780e+00 9.757199999999998909e+03
2.729683882263656436e+00 -1.566003913539144587e-01 3.307830160071129740e+03 8.345893089304809442e-02 2.882894912146939603e+00 9.759079999999999927e+03
2.729488347653173275e+00 -1.566292373192636200e-01 3.308526379783257653e+03 8.347840406868331509e-02 2.883251352642459686e+00 9.760959999999999127e+03
2.729293220057825931e+00 -1.566580740573600694e-01 3.309222599495386021e+03 8.349787101523561961e-02 2.883607051189143622e+00 9.762840000000000146e+03
