# r=8.000000e+02
# M=2.700297e+00
# u/M:0 Reh/M:1 Imh/M:2 Momega:3 A/M:4 phi:5 t:6
-2.414979323572213161e+02 -2.443711335476051946e-02 -7.004565967294767992e-02 1.219017896257335587e-01 7.418602933256249199e-02 1.906467725576346917e+00 1.748400000000000034e+02
-2.408017126450933461e+02 -3.295014561985653428e-02 -7.598195688416126137e-02 9.401943393415734818e-02 8.281889801438009624e-02 1.979977043769589828e+00 1.767199999999999989e+02
-2.401054929329653760e+02 -4.113172231181754651e-02 -8.166230930554323197e-02 7.411046455758038554e-02 9.143605055693668215e-02 2.037384092032492600e+00 1.785999999999999943e+02
-2.394092732208374343e+02 -4.898715416600506189e-02 -8.709121121112367581e-02 5.961521431647535257e-02 9.992307212803508421e-02 2.083171376369485905e+00 1.804799999999999898e+02
-2.387130535087094643e+02 -5.652200242258875046e-02 -9.227288013779495757e-02 4.883187967437165738e-02 1.082082305870630395e-01 2.120394666732218880e+00 1.823599999999999852e+02
-2.380168337965814942e+02 -6.374158471119066582e-02 -9.721178951628264842e-02 4.064001457379377846e-02 1.162459532304326582e-01 2.151166810788602390e+00 1.842399999999999807e+02
-2.373206140844535526e+02 -7.065145672213689332e-02 -1.019121446403871978e-01 3.429540802670364569e-02 1.240069093323560856e-01 2.176983425227104529e+00 1.861199999999999761e+02
-2.366243943723255825e+02 -7.725693804943575826e-02 -1.063783937877294805e-01 2.929467199404910821e-02 1.314724196994624394e-01 2.198921088995927864e+00 1.880000000000000000e+02
-2.359281746601976124e+02 -8.356357455255707112e-02 -1.106147251590231251e-01 2.529099298196764781e-02 1.386307628703203343e-01 2.217774481432264633e+00 1.898799999999999955e+02
-2.352319549480696708e+02 -8.957668272075634819e-02 -1.146255577903348005e-01 2.204024973011952868e-02 1.454750857913492679e-01 2.234137264702599435e+00 1.917599999999999909e+02
-2.345357352359417007e+02 -9.530179319297288343e-02 -1.184150582492546899e-01 1.936764823569092978e-02 1.520018348769860972e-01 2.248464194076928990e+00 1.936399999999999864e+02
-2.338395155238137306e+02 -1.007442119406997960e-01 -1.219876125202889322e-01 1.714547134330769024e-02 1.582099043927174264e-01 2.261105541661096119e+00 1.955199999999999818e+02
-2.331432958116857890e+02 -1.059094459791533882e-01 -1.253473613224099226e-01 1.527912404362240240e-02 1.640998834189165423e-01 2.272338224322800748e+00 1.973999999999999773e+02
-2.324470760995578189e+02 -1.108027810757309523e-01 -1.284986540515065390e-01 1.369722380377970394e-02 1.696736879635882822e-01 2.282380796347532659e+00 1.992800000000000011e+02
-2.317508563874298488e+02 -1.154296917333440947e-01 -1.314456016543409655e-01 1.234537565769416347e-02 1.749341588367650246e-01 2.291410778750040400e+00 2.011599999999999966e+02
-2.310546366753019072e+02 -1.197954354088153484e-01 -1.341925136125483309e-01 1.118139491739933433e-02 1.798848994619660357e-01 2.299570984120555384e+00 2.030399999999999920e+02
-2.303584169631739371e+02 -1.239054479668754843e-01 -1.367434673628616093e-01 1.017236667575194264e-02 1.845300406499984502e-01 2.306980193851202010e+00 2.049199999999999875e+02
-2.296621972510459671e+02 -1.277649531833451313e-01 -1.391027292172600793e-01 9.292162639382291547e-03 1.888741711765606901e-01 2.313735388517859537e+00 2.067999999999999829e+02
-2.289659775389180254e+02 -1.313793438078939557e-01 -1.412743393949600634e-01 8.519988931158965079e-03 1.929221888505186222e-01 2.319918967446875868e+00 2.086799999999999784e+02
-2.282697578267900269e+02 -1.347538049644640690e-01 -1.432625177231586777e-01 7.839004024642987414e-03 1.966792742939102168e-01 2.325598956999829436e+00 2.105600000000000023e+02
-2.275735381146620853e+02 -1.378936814292529289e-01 -1.450712634299151094e-01 7.235581678186294059e-03 2.001507902838859931e-01 2.330834305697689679e+00 2.124399999999999977e+02
-2.268773184025340868e+02 -1.408041144506418374e-01 -1.467047464328649908e-01 6.698492816317961479e-03 2.033422761556500924e-01 2.335674066185959852e+00 2.143199999999999932e+02
-2.261810986904061735e+02 -1.434903964392938436e-01 -1.481669211401608899e-01 6.218527765002082250e-03 2.062593764910104210e-01 2.340161551178225885e+00 2.161999999999999886e+02
-2.254848789782781751e+02 -1.459576208485506843e-01 -1.494619041228922585e-01 5.787982443833923282e-03 2.089078453955473536e-01 2.344332989406778811e+00 2.180799999999999841e+02
-2.247886592661502618e+02 -1.482110248798692020e-01 -1.505936012519175360e-01 5.400466166365447060e-03 2.112934940644476123e-01 2.348220966119921371e+00 2.199599999999999795e+02
-2.240924395540222633e+02 -1.502556512856661197e-01 -1.515660724949060567e-01 5.050560328093317217e-03 2.134221991143629982e-01 2.351852811406186294e+00 2.218399999999999750e+02
-2.233962198418942933e+02 -1.520966790302025473e-01 -1.523831717443527856e-01 4.733725159819437457e-03 2.152998625240745145e-01 2.355253565435341478e+00 2.237199999999999989e+02
-2.227000001297663232e+02 -1.537390958686874753e-01 -1.530488994089382881e-01 4.446062806606755971e-03 2.169324208337904958e-01 2.358444236942311090e+00 2.255999999999999943e+02
-2.220037804176383816e+02 -1.551880173864625401e-01 -1.535670543064096283e-01 4.184279246854829062e-03 2.183258136563076268e-01 2.361444438569978654e+00 2.274799999999999898e+02
-2.213075607055104115e+02 -1.564483700451645976e-01 -1.539415746491858139e-01 3.945514389636822598e-03 2.194859924807494589e-01 2.364270592327727627e+00 2.293599999999999852e+02
-2.206113409933824414e+02 -1.575251996633738050e-01 -1.541762013959484257e-01 3.727334824483632524e-03 2.204188957550369532e-01 2.366938328355078003e+00 2.312399999999999807e+02
-2.199151212812544998e+02 -1.584233649710549974e-01 -1.542748081908312530e-01 3.527608054065945083e-03 2.211304569955705734e-01 2.369460680284740661e+00 2.331199999999999761e+02
-2.192189015691265297e+02 -1.591478364978086979e-01 -1.542410756136322891e-01 3.344511468924792758e-03 2.216265852021897798e-01 2.371850308882882175e+00 2.350000000000000000e+02
-2.185226818569985596e+02 -1.597034004006126218e-01 -1.540788105924624785e-01 3.176436161398483050e-03 2.219131721487175024e-01 2.374117709908947660e+00 2.368799999999999955e+02
-2.178264621448706180e+02 -1.600949482571764615e-01 -1.537916310286955579e-01 3.022003230074592293e-03 2.219960770642905867e-01 2.376273303822645566e+00 2.387599999999999909e+02
-2.171302424327426479e+02 -1.603271904745553478e-01 -1.533832751763937463e-01 2.879987809738643410e-03 2.218811328376112391e-01 2.378325666346732259e+00 2.406399999999999864e+02
