# r=8.000000e+02
# M=2.700297e+00
# u/M:0 RePsi4/M:1 ImPsi4/M:2 Momega:3 A/M:4 phi:5 t:6
-2.143453635842307961e+02 1.560185422354948084e-09 -2.436693028517525090e-08 -2.309385601829050394e-02 2.441682760054466618e-08 1.506854806780388634e+00 2.481599999999999966e+02
-2.136491438721028544e+02 1.790208063230732353e-09 -2.379055929441338218e-08 -1.056911469658534768e-02 2.385781960805838660e-08 1.495689199697379790e+00 2.500399999999999920e+02
-2.129529241599748843e+02 1.808643429108164106e-09 -2.294621327723866560e-08 -1.170127789264596387e-04 2.301738244931816881e-08 1.492137954797380539e+00 2.519199999999999875e+02
-2.122567044478469143e+02 1.646514300868734713e-09 -2.183343060808334061e-08 1.125925182707058526e-02 2.189542649643883574e-08 1.495526266490860845e+00 2.537999999999999829e+02
-2.115604847357189726e+02 1.289971736093455447e-09 -2.045497841319664751e-08 2.779613200944302046e-02 2.049561340785536986e-08 1.507815780929019134e+00 2.556799999999999784e+02
-2.108642650235909741e+02 6.885106758456897524e-10 -1.882105646981192780e-08 5.438192683249898352e-02 1.883364578594922029e-08 1.534230696542631556e+00 2.575600000000000023e+02
-2.101680453114630325e+02 -2.160407587852046563e-10 -1.695277274569078856e-08 9.620940026116094057e-02 1.695414926725882196e-08 1.583539319817592217e+00 2.594399999999999977e+02
-2.094718255993350340e+02 -1.454538849959152653e-09 -1.488638958567566390e-08 1.582093781128683374e-01 1.495728177719980207e-08 1.668196458450289965e+00 2.613199999999999932e+02
-2.087756058872071208e+02 -3.008521155152701826e-09 -1.267534101103944544e-08 2.414286668058015783e-01 1.302748898626054507e-08 1.803836295188961936e+00 2.631999999999999886e+02
-2.080793861750791223e+02 -4.810193791019104341e-09 -1.039019732727203801e-08 3.310337254438335819e-01 1.144963601197914830e-08 2.004371252256234914e+00 2.650799999999999841e+02
-2.073831664629512090e+02 -6.755145217768688146e-09 -8.118611675924589055e-09 3.862429758002547397e-01 1.056143183747365881e-08 2.264780705255266202e+00 2.669599999999999795e+02
-2.066869467508232106e+02 -8.723645394614996663e-09 -5.960504668382268155e-09 3.691496878555522443e-01 1.056549122723568438e-08 2.542191199102435295e+00 2.688399999999999750e+02
-2.059907270386952689e+02 -1.059390915481595017e-08 -4.021398634946042190e-09 2.912358667577597537e-01 1.133148525841335395e-08 2.778799284077104303e+00 2.707199999999999704e+02
-2.052945073265672704e+02 -1.224716569224641124e-08 -2.404599442636507649e-09 1.970945946423557915e-01 1.248099218703646702e-08 2.947719501733284453e+00 2.725999999999999659e+02
-2.045982876144393572e+02 -1.356950560395083924e-08 -1.202009775406872151e-09 1.151589174406518062e-01 1.362263960603182573e-08 3.053241567964860348e+00 2.744799999999999613e+02
-2.039020679023113587e+02 -1.446116749878182770e-08 -4.849392949518514141e-10 4.907090309562183589e-02 1.446929616628301198e-08 3.108071318432280794e+00 2.763599999999999568e+02
-2.032058481901833886e+02 -1.485680751972727837e-08 -2.975150258361307984e-10 -7.650136281557703456e-03 1.485978616497637221e-08 3.121569828019047144e+00 2.782400000000000091e+02
-2.025096284780554470e+02 -1.474694858416453190e-08 -6.518511278734849564e-10 -6.265850430461931964e-02 1.476134825945456187e-08 3.097418967072909091e+00 2.801200000000000045e+02
-2.018134087659274769e+02 -1.418604196615193371e-08 -1.527614823686054150e-09 -1.213782150347574723e-01 1.426805500812809353e-08 3.034321656360385866e+00 2.820000000000000000e+02
-2.011171890537995068e+02 -1.327779631029366163e-08 -2.874310065533383382e-09 -1.840343098770096386e-01 1.358534258715894304e-08 2.928407155212700008e+00 2.838799999999999955e+02
-2.004209693416715652e+02 -1.213855666856868819e-08 -4.617939571466107973e-09 -2.425702766077543204e-01 1.298729855981473699e-08 2.778065027871906789e+00 2.857599999999999909e+02
-1.997247496295435951e+02 -1.085346273335296114e-08 -6.668508175311780088e-09 -2.825299863144129509e-01 1.273839293586446272e-08 2.590642738911399068e+00 2.876399999999999864e+02
-1.990285299174156251e+02 -9.450685346840167920e-09 -8.927417811546217426e-09 -2.938823110348807166e-01 1.300054776949387335e-08 2.384659136393232348e+00 2.895199999999999818e+02
-1.983323102052876834e+02 -7.904885867310697682e-09 -1.129492669488311468e-08 -2.802744640907580687e-01 1.378631892921354191e-08 2.181429422934990203e+00 2.913999999999999773e+02
